,V1,V2
0,-0.13666476276531314,-0.11092493159262069
1,0.13246939899454543,
2,-0.1338195568898569,-1.3452731301452485
3,0.11857388315688104,
4,-0.46426829519273216,0.5325252024148287
5,0.4381889946390551,
6,-0.4261322555878295,0.13235074437050373
7,0.38584826298240665,
8,-0.3482912845279162,0.3221173863102165
9,0.8645088631880392,
10,-0.8353599329854967,0.44692308909782436
11,0.845132088696325,
12,-0.21353015608366688,0.40574768609746004
13,0.2149689306904558,
14,0.15880181293320453,0.07720134804144385
15,-0.2270025148755862,
16,0.21977645900046427,-0.09578924652525814
17,0.005444784917582879,
18,0.025514119312855785,0.03577995414759129
19,-0.02472765745186195,
20,0.1013675554390733,0.1373520557485144
21,-0.0927466116973448,
22,0.1036677859249308,0.0309471988151499
23,-0.10496847943860901,
24,0.10265631286732936,0.11616876603241028
25,-0.09596306888872048,
26,0.08064999480630874,-0.576147662817777
27,-0.993437527699073,
28,0.9628859958199586,-0.4706445145473029
29,0.5466362926305389,
30,-2.4377888610998437,1.5274948480115755
31,2.2867822063406615,
32,-2.217760235081625,0.055381956107638235
33,2.151635797540618,
34,-1.9411213275123715,0.5597028437492436
35,1.9948015300292534,
36,-1.711930249125134,0.5032764355570049
37,1.9275944270406393,
38,-1.8967122516537176,0.5151708695060994
39,1.8384717406815527,
40,-1.794529520778651,0.5337530690375033
41,1.7477556071952143,
42,-1.6994131828511414,0.5428224533672322
43,1.5685981094835046,
44,-0.8156952662843576,0.5370129396987127
45,0.790316608433392,
46,-0.7921151605880214,0.3601342573143839
47,0.8239045611400532,
48,-0.9761382107094192,0.4189375758545381
49,0.9334168940560389,
50,-0.939346503573052,0.12186548142698245
51,0.1409910006385091,
52,-2.0097279290757943,0.05875480400349756
53,1.9480168282623282,
54,-1.9164733804657055,0.6482933674730785
55,1.82867086341088,
56,-1.7269992948662796,0.5972846962237016
57,1.6013277512957842,
58,-1.0663676638540456,0.5293294670035947
59,0.5446404804350804,
60,-2.707565458552897,0.20121517468995798
61,2.6232956502777163,
62,-2.5364918941244783,0.30644745679475105
63,2.9158147279877453,
64,-2.838345844899699,0.048034204802974684
65,2.7458982630734465,
66,-2.662097441018241,0.21634264879878634
67,3.992550894427538,
