,V1,V2
0,0.09286641541889967,-0.25194110564996125
1,-0.07444860923485142,
2,0.02546831460970435,-0.055199282024043034
3,-1.2056840204121522,
4,-0.10599641499487189,-0.3547118657931854
5,-0.10012417695354991,
6,-0.049666375878267985,0.04276283102877454
7,-0.02779847030762305,
8,0.2978725617039733,-0.29993410429552225
9,-0.7169406970080571,
10,-0.38224130069051226,0.15508997872046476
11,-0.20767205754640083,
12,0.03598770362952691,-0.10291350141505404
13,-0.11404170903806429,
14,-0.06078155425300717,-0.768739451276117
15,-0.09977278636857714,
16,-0.052720519650327306,0.08258522729640806
17,-0.008065111010484887,
18,-0.13758714743469633,-0.019152084907852265
19,0.07729150056798262,
20,0.11413433389488294,0.06991892156805807
21,0.073005860280309,
22,0.11169041839792829,0.021263909420072627
23,0.02706311787074158,
24,0.014116760171389506,-0.016830220587481688
25,-0.0744815588149482,
26,-0.041284576421459794,-0.025259020036837426
27,-0.0069004473249967314,
28,-0.036735433254733434,0.16427723058441734
29,-0.025659416567966914,
30,-0.046009248508028525,0.19134031558844591
31,-0.08469419616144415,
32,-0.07500371940785185,1.6168270911828617
33,-0.0396382589734626,
34,-0.16043113392928335,-0.2978530746578684
35,-0.08349670749443339,
36,0.413139642858816,-1.0241967687183655
37,0.25919567856285164,
38,0.13627407225644628,0.3037183695444878
39,0.0020833151835050745,
40,-0.040608783803048894,-0.4198024596679139
41,0.4633261530796557,
42,0.24487227830061745,0.2904832376400829
43,0.10356344079884823,
44,0.055427194302318065,0.4024368866719747
45,0.9557298168826983,
46,0.5052587307143809,0.16047421652575689
47,0.29053145713389283,
48,0.1562450151527732,-0.669689881190049
49,0.07820183904410782,
50,-0.10781016341837008,0.21300681797640922
51,-0.06123903521368544,
52,-0.033275226588638115,-0.06253336638536074
53,0.0026019425376015877,
54,0.06043054709438539,0.018913019878282727
55,0.11265840424965215,
56,0.061867102639390256,0.04752608270812163
57,0.10204418762026443,
58,0.010994422033389246,0.03664143567316726
59,0.2024703803726949,
60,0.12049681987132757,0.056010056646411566
61,0.06103147108398431,
62,0.04391246980951355,0.018208467016842145
63,0.023163755221966113,
64,0.1571563791157787,0.006053425890786347
65,0.4341080393544339,
66,1.2734104543882765,-0.6734030667139865
67,0.40062849178349996,
68,-0.08944020675683817,0.6688133056958808
69,-0.060105408258462875,
70,-0.03135469368885625,0.23859073847032625
71,0.050690666669925194,
72,0.02993359090593772,0.14432426875389565
73,-0.8111189495392337,
74,-0.4315321143249822,-1.1168104953206759
75,-0.17129547083058988,
76,-0.08930823238050638,0.13976045865882594
77,-0.0029507017009743966,
78,-0.0026583540128682047,-0.02305395190171085
79,-0.0022140214768883943,
80,-0.0005207389646179441,0.43758411485870696
81,0.0066195041424807425,
82,0.004278053117900619,-0.07325706499659819
83,0.0024294232898266497,
84,-0.02888167374464688,0.015842579147425248
85,-0.0098810832948641,
86,-0.005041178876324773,0.26013863530060816
87,0.14142792260724132,
88,0.24707494418677522,0.03779512231454606
89,0.1312092335478678,
90,0.06405614558835884,0.05248136031206362
91,0.007793767122571949,
92,0.011714123431044488,-0.00540099865404612
93,0.0062369548949320645,
94,-0.0007694525506310723,0.1579679578551809
95,-0.0003983548161966367,
96,-0.024043420356615382,-0.027669848543422724
97,0.021305025845047287,
98,0.0023201346460626406,-0.19492060907710768
99,0.18483117395878668,
100,0.10424886716963636,0.12164172260613262
101,0.076007443102975,
102,-0.09109302535568663,-0.5451525132758761
103,-0.047654986480159416,
104,0.015429117970878706,0.03637754540950811
105,-0.07858934710397324,
106,-0.04341974427512417,-0.0661112530482012
107,-0.022943049440028493,
108,-0.2710195368722101,0.010635984042761277
109,-0.1400983962109522,
110,-0.013455295368347713,-0.06547333753751776
111,-0.07060912807289833,
112,-0.0330080008971409,-1.2504376044837422
113,-0.24343082690138973,
114,-0.1286544102299572,0.10110119802883842
115,-0.48982440647687464,
116,-0.1178360038974762,-0.25808444004820996
117,-0.0554373103872086,
118,-0.029299068244654537,-1.5714518317588528
119,-0.06206157215291429,
120,0.17386268769985513,0.24484474248964086
121,0.8530510777949063,
122,-0.1905718297123421,0.2742830116903554
123,0.08818478240063454,
124,0.4778088831549604,0.0004697917911273084
125,0.25637486134701715,
126,-0.0369946877297849,-0.45672657152179363
127,0.04479975305024843,
128,0.02308363622510937,1.2152717794313805
129,-0.009826932830131184,
130,-0.19130643656371932,-0.21167132750607248
131,-0.0844155302447196,
132,0.005219277966625732,-0.0014636969700034023
133,-0.021483996536498816,
134,0.0027537159707115046,-0.01135093477440259
135,-0.1483981879415842,
136,-0.02686750285984272,-0.14405137144772673
137,-0.014188872045727751,
138,-0.00814796944646689,0.031245120016526157
139,-0.004411378284903046,
140,0.0632663728400078,-0.19072945787638462
141,0.0756920911719383,
142,0.0548445357036947,-0.02730013312662702
143,0.029245410039217982,
144,0.015502778943209155,-0.03871968953062127
145,0.03183942663111139,
146,0.018083258062309288,0.013315160765735292
147,0.04135512276562843,
148,0.018872937170192783,0.04817979028954228
149,-1.433503734258014,
150,-0.6454743399305924,-0.42089317375890106
151,0.7048850606940003,
152,0.3811163975573969,0.34585630272698425
153,0.2013123857455275,
154,0.10613579027330873,0.17458886621557534
155,0.05592202388763621,
156,0.029554266101721047,-0.058818591643913704
157,-0.12563498401819279,
158,-0.08022214441418804,-0.07045534083909238
159,-0.14150659296016482,
160,-0.07324348219070462,0.01104830608098082
161,-0.0413181262534769,
162,-0.009691575027850912,-0.13239554761475147
163,-0.0056550301307661645,
164,0.0929677421897812,-0.5151384192906576
165,0.05010534891021781,
166,1.0778327478047895,0.11174765196655255
167,-0.11235207619209586,
168,-0.08644950149066762,-0.3593892949420921
169,0.027574975403116007,
170,1.630787588379193,0.04005715450037089
171,0.86030354452042,
172,0.4546625795316485,0.21477666775331986
173,0.23912148750262696,
174,0.36240900471251575,-0.1617164513755992
175,0.18915474071223798,
176,0.13141761406032204,-0.11361452939729316
177,0.06618102984482899,
178,-0.17110347081858565,0.04981369189859233
179,-0.08734241227877204,
180,-0.033418437398614304,-0.04832499871604535
181,0.19862237194821927,
182,0.1048334607108406,0.11158635475537584
183,0.03187262773354477,
184,0.03466673148825475,0.00011584616337189605
185,0.01971589206417755,
186,0.01263035815021433,-0.037639965279202395
187,0.006635824708580993,
188,0.15973322245330634,0.009526789301578882
189,0.08946049993403755,
190,0.7382359548791894,0.30188929235243755
191,0.5272978847861045,
192,0.30729262639930305,0.1418821250145138
193,-0.26863770854478336,
194,-0.120118527565126,-0.09706647007081147
195,-0.05605663966636054,
196,0.02370675757165734,-0.024520963385986746
197,0.12646251185868423,
198,0.06039081454970025,0.06236369606409683
199,0.08786417715394357,
200,0.028655176923245197,0.02833218472526955
201,0.7622098184748703,
202,0.16651265020907066,1.3981839652330348
203,-0.4578189101174812,
204,-0.6917505396707603,-0.4186056590698296
205,-0.43620616310549837,
206,-0.3706869273681164,0.010166782072258115
207,0.5525425761904317,
208,0.28852781782467646,0.21997422634457975
209,-0.08957314620621531,
210,0.09105186117756764,-0.1550070515540823
211,0.02794216768545085,
212,-0.17444769529061332,0.041307305035901055
213,-0.025007264323166703,
214,0.011006763463709789,0.04871118649232006
215,-0.0024119611508384466,
216,0.2775827645515007,-0.015768604623551178
217,0.14691244968851455,
218,0.5003961456485085,0.07265719254963442
219,0.2771566519776991,
220,0.5252422974236591,0.22353805601422663
221,0.27771162461751897,
222,-0.03470531865387866,0.08511790216620092
223,1.451134779202086,
224,0.7506405087529338,0.39790496396185654
225,0.3959132636667418,
226,0.17487410418801339,0.23610282074948194
227,0.09157624827523363,
228,0.04982536874182257,0.21619047408748893
229,0.027153934532912708,
230,0.04323348138632474,0.20142186310550664
231,0.5984590197349727,
232,0.31609952781587614,0.15287914549141512
233,-0.020454046274890225,
234,-0.17608301032126747,-0.021006989519096776
235,-0.12256473723935932,
236,-0.5340387935036849,-0.05123152004344487
237,-0.22607181140790752,
238,-0.13184119820604998,-0.05575257272918807
239,-0.07268318224684475,
240,-0.03841169625018768,0.6327834190758498
241,-0.29271746227863216,
242,-0.21859379795173695,-0.44358285447997114
243,-0.08480743973850224,
244,-0.02115440855477231,0.03666276726636604
245,-0.019883664273954577,
246,0.582991842224947,-0.12272543160083042
247,0.08548387037205993,
248,0.041070712806365615,0.4007216541765565
249,0.020475024262280858,
250,-2.168155388297897,-0.1590531634089733
251,-0.4184775818512716,
252,-0.21624139147121063,0.18161984836262762
253,-0.22826165443371776,
254,0.7423607714027962,-0.1381509358285047
255,0.41241191868853616,
256,0.22587639075918986,0.2023831606147734
257,0.09700674941513307,
258,0.05138609754247812,0.09889340330309834
259,-0.32797608577171106,
260,-0.12307826092063315,-0.1582833893546899
261,-0.0702943244142695,
262,-0.036908358994321114,0.04947138828764776
263,0.15418384747021996,
264,0.0837920451699332,0.061420631393096246
265,0.04609063699488474,
266,0.02647192404271292,-0.16283641399867319
267,-0.025437164602142872,
268,0.04498563178022954,0.013407093760520183
269,0.3913956177700621,
270,0.25053619667149096,0.030593060197656535
271,0.20169765961950553,
272,0.03907583028458919,0.5135961057766295
273,-0.044698279782923823,
274,-0.3227658894440247,-0.03875089337344083
275,0.01653547010584891,
276,0.007096494962168171,0.021631631287031258
277,0.2780586126000104,
278,0.09914377383889095,0.13143365328567444
279,0.0440210815845465,
280,0.023351207723309637,-0.13496381332744228
281,0.09057825642715239,
282,0.0478913262835415,0.06458608075391044
283,0.026250726066285715,
284,0.013873466752380756,0.029417092756706446
285,0.007888155894007653,
286,-0.13499983743739044,0.028323649484243037
287,-0.07129187571794955,
288,-0.03832592980898192,-0.09586472629165126
289,-0.020272882229719742,
290,0.0012201687613634937,0.015050365147172947
291,-0.03089252931192247,
292,-0.01638647335617399,0.005213217298490436
293,-0.011289338516561869,
294,0.0013007341181945804,-0.002364335237384854
295,0.049018689244184115,
296,-0.06130933844660845,0.14915614684843487
297,-0.012287053192064,
298,0.8750714421162781,-0.03786653469940788
299,0.144055917488419,
300,0.01891661157472182,0.09802808049754953
301,-0.058284402454211605,
302,-0.03297625783271699,-0.13395514006080006
303,0.4099725572676954,
304,0.21666302822926398,-0.06402937074007778
305,0.08097648101895151,
306,0.0668359337752126,-0.14626396081843435
307,0.013742638436044313,
308,0.14904350687194232,0.045296839185217014
309,0.08161141322610502,
310,0.3109851204331922,0.029750958718537057
311,0.1354241667616267,
312,2.8557432132766385,0.11356723441850974
313,1.5652733989156384,
314,0.8552647031097375,0.4156864708765381
315,0.4519779062789124,
316,0.20065977923176126,0.1512212688805985
317,0.04069998948810179,
318,0.021257759588520983,0.09374539693649178
319,-0.03944325940156003,
320,-0.018586285108526297,0.23673825957649985
321,-0.06619844488456615,
322,-0.011026758548220189,-0.07041514774633813
323,0.08157822016251277,
324,0.007946817978036182,0.05257464365318238
325,0.17385934376599105,
326,0.09053425435935578,0.0725336537537626
327,0.20204078202526246,
328,0.11518710014455864,0.17734421069506248
329,0.2022450339772819,
330,0.007774098308812455,0.0645497665795748
331,0.003986666756647016,
332,0.3078717734640529,0.03412401757359757
333,0.13909731977697704,
334,-0.7719666590709441,0.05751054045226769
335,-1.141035564872418,
336,-2.177623209693586,-0.3824400483976071
337,-2.0957984743528257,
338,-1.1145651923697555,-0.3811114276276143
339,-0.38003419849537523,
340,-0.20948946396747248,-0.16020923178663107
341,-0.10732488473597145,
342,-0.0568522532818966,-0.07161163941431481
343,-0.030045284713920494,
344,-0.016354217011912288,-0.0013797566034055154
345,-0.009171338406104628,
346,0.004960804280379541,0.47734223742466436
347,-0.1600090963990056,
348,0.018507225264895746,-1.714034755946158
349,0.08765407436658182,
350,0.045581388838734194,0.11050341351397464
351,0.07633144170399656,
352,0.005841721645308717,-0.1362072321781938
353,-0.012417477184498713,
354,-0.006180832099615186,-0.006784039435721902
355,-0.003954750069314911,
356,-0.011126061352837679,0.01023588079466653
357,-0.036287097707760535,
358,-0.036504005332477864,-0.01829723119704827
359,0.06354656486899735,
360,-0.7003140577148573,0.027018478525796003
361,-0.36572299278634157,
362,-0.1945994671672757,-0.16479945641344537
363,-0.06428897027202637,
364,-0.02031056674236391,0.05012909934588538
365,-2.165110525532125,
366,-1.1242363118247787,-0.43985586174690483
367,-0.5907278918412769,
368,-0.3121875417701379,-0.12920880500285217
369,-0.17527990911519062,
370,-0.030505683358961595,0.3832156964007824
371,-0.023167679837108376,
372,0.6053569037051238,-0.0028912673204827405
373,0.3378969192098319,
374,1.1556256230393926,0.162419753637524
375,0.5622539708476064,
376,-0.2442594824429466,0.20779998376506517
377,-0.09256621697718662,
378,0.013080966221284032,-1.0866972337988303
379,0.006917465963620033,
380,-0.36071274036442685,0.16896606930834304
381,-0.19961513249725998,
382,-0.08189159955324926,-0.1573800707477162
383,-0.04390291404813485,
384,-0.023357894624716536,-0.012645136082734449
385,-0.0128843735884556,
386,-0.08826486648863396,-0.1599778900254046
387,-0.061789998893526064,
388,-0.32296749281265347,-0.017831799872031998
389,0.38192587664103045,
390,0.1910982003446947,2.164226440634086
391,0.11188664358102622,
392,-0.0475805421178155,-0.09813024029060335
393,0.02501116913382145,
394,-0.6440240626085947,0.05610054419432689
395,-0.2623295159770117,
396,-0.13864064225895897,-0.12626409459277735
397,0.8669324861267756,
398,0.23512806944020356,0.33902173081086784
399,0.1243053251400906,
400,0.07064548679002244,0.07805440251439028
401,0.22474047227004193,
402,0.1112100939222588,0.07991920665076929
403,0.05883708579350171,
404,-0.9523330037903388,0.01707331768586255
405,-0.5605036974894253,
406,-0.2870046462515391,-0.28208181217473904
407,-0.01705552267383731,
408,-0.011249813936976842,0.11226240799954607
409,0.8636047778389871,
410,1.0018081256447853,-0.7230137368591166
411,0.5294144507826194,
412,-1.1260791248766926,0.4362733461536408
413,-1.1567768030249441,
414,-0.6584002610315601,0.5441581580413468
415,-0.20901863171508295,
416,-0.10747546093192877,0.07094865624881747
417,-0.9753094478890026,
418,-0.51662992868878,-0.3091570931626594
419,0.14691826074888054,
420,0.07237833711004799,0.10228596856936027
421,-0.0039317824740418145,
422,0.8652776241356099,0.9994775894198168
423,0.45729819500566243,
424,0.23067245919406718,0.025274781627556562
425,0.1261997046973797,
426,0.06669467744570848,-0.17823984141921634
427,0.027343666339321115,
428,0.190929551497137,0.03899139114297234
429,0.239784180930541,
430,0.18617439408489894,0.03051532785788058
431,0.09828075356686673,
432,0.20280056685555098,-0.3235890282284051
433,0.1071640092314678,
434,0.0667955987664451,0.3344839383170915
435,0.14575054308064167,
436,0.1299433821126787,0.9529819418611665
437,0.6419707613219653,
438,0.34846020683367324,0.10740948365329236
439,-0.29345451638540754,
440,-0.3112434738209831,-0.21706199717596536
441,0.08160958234266685,
442,0.039493345853374766,0.1712867981383421
443,0.026646869333790065,
444,-0.04764618463513562,-0.09095714001387015
445,0.07508454728248087,
446,0.033981565581021445,0.11301888930411433
447,0.3279640418959548,
448,0.1582460757186414,0.12594438404619804
449,0.2234216063224344,
450,0.1487463356347758,0.07876000612641543
451,0.04091161608068606,
452,0.1543570211836918,0.27987224794678633
453,0.008276881264688146,
454,-0.05126180408895987,-0.04422652159331986
455,0.010500673330950967,
456,-0.018904754260113586,-0.2258689764895615
457,-0.030932658600714296,
458,-0.020414563136396034,-0.034778713586693565
459,-0.11083947842973026,
460,0.055538200204372445,-0.017619100880901965
461,0.05188359402680335,
462,0.02738618155675591,0.8741807349812237
463,0.014345734059928917,
464,0.016703401456167104,0.1577590561890708
465,0.5589778797084861,
466,0.3614800608058141,0.09110208982488327
467,0.1778903432778624,
468,0.1409974127534443,0.07525625676057955
469,0.0743469366379237,
470,0.038502920171907255,0.10850977293299709
471,0.6705735758185477,
472,0.3470327943195464,0.6065467799767544
473,0.17239735158772138,
474,-0.6527829404973268,0.4796858884291851
475,-0.6207553307841288,
476,-0.31887663492236556,-0.33226557452735944
477,-0.20207908434542754,
478,-0.09310295840957583,0.018503824464955264
479,-0.18777466322479963,
480,-0.14441184848459243,-0.08964819746605904
481,-0.04562290156003769,
482,0.28767376243841064,-0.0024529558417158686
483,0.17282739444787684,
484,0.2632006457779563,0.18114419207008847
485,0.6343905143910971,
486,0.4477787929536301,-0.19959185604888624
487,0.15916930927968598,
488,0.08400108162517245,0.10593605906986821
489,0.06942099839497415,
490,0.029548262537710656,0.17166868354609532
491,0.024846935082596104,
492,-0.38066852447942984,-0.043569528427381626
493,-0.25807177252579105,
494,-0.12159258518001753,0.5749022258755214
495,-1.183821880852199,
496,-0.7615469249274176,-0.25772465850042564
497,-0.4024637910825197,
498,-0.7210021216635819,-0.13221928031038976
499,-0.38101743095627666,
500,-0.25247371752735503,-0.17000082776662745
501,-0.13590696716936113,
502,-0.07356133033122698,-0.03721898455182132
503,-0.038197506559573983,
504,-0.03810712535431521,-0.011493292520695354
505,-0.02006675881867289,
506,-0.03233008033450421,-0.007833379631496896
507,0.00010894014460155824,
508,0.48600959712147573,0.0020714372564167517
509,0.2576099586153779,
510,0.136632188084735,0.10761102743704283
511,-0.08550559135720572,
512,-0.011854050321390953,-0.897687660961538
513,-0.049828200371541495,
514,-0.07925078372790138,-0.45495182272198714
515,-0.024560745981792243,
516,-0.012386537604192073,0.07171399833667316
517,0.12917566408964465,
518,0.36865856792618323,0.09781562267290306
519,0.17911056389605043,
520,0.09486813987775908,0.06668448688372564
521,0.5956995414805021,
522,0.405109925421797,0.24321110812018984
523,0.25034717154338154,
524,0.3551652941939964,0.041368134931373826
525,0.16559723770977178,
526,0.11331183395101614,0.23598918742090513
527,0.3397602090607449,
528,0.6054283492032869,-1.683976344988034
529,0.26756081309818935,
530,0.13980675822954944,0.41058557056325784
531,0.07949090749625831,
532,0.039595760074999486,-0.022319040573932886
533,0.014910453335581742,
534,0.03988143113205862,0.3740322511714261
535,0.01666254491832376,
536,-0.5627242049038792,0.09878679898157494
537,-0.2926513717953933,
538,-0.16230985982955062,-0.1423466248049418
539,-0.12492468166410048,
540,-0.4498666834859897,-0.04482062883708886
541,-0.13354176360324427,
542,-1.1752290088998827,-0.05296539728619769
543,-1.1118089018762587,
544,-0.5896690473513401,-0.3587375640002554
545,-0.12601593331731356,
546,0.15806067340607433,-0.35081103172764144
547,-0.07054084318394743,
548,-0.03783999601704159,-0.01870880678254503
549,-0.3646050952178097,
550,-0.08928699987448763,-0.1597168309574845
551,-0.36911219849765864,
552,-0.1953624817929458,-0.13433085449249205
553,0.00697970164019969,
554,0.0025884033993804918,0.4643307670529949
555,0.3191241799722031,
556,0.10279896320054813,0.059520550895208586
557,0.059359444987551746,
558,0.09349701524433471,0.025257549376143544
559,0.04913870660704007,
560,0.2924000795456279,0.121297773551099
561,0.17099628212322507,
562,-0.34867140535677676,-0.23839535095558273
563,6.019076084646388,
564,3.2082595090351407,0.5010306738500776
565,1.6956285312656203,
566,0.6224052764631851,-0.6542796981374923
567,0.3289841588718547,
568,0.16413197261334084,0.2899915339207106
569,0.11349368827657894,
570,0.06511348988681295,-0.25044428716680633
571,0.6706687736064857,
572,0.3547236922181483,0.34048545860969975
573,0.20100532054201437,
574,0.11139440794289145,0.032012492595490834
575,0.05854244223173586,
576,0.030321702121025366,0.10004024907044055
577,0.14948785340882467,
578,0.1264616734802392,0.050891386962386126
579,0.041894346593933235,
580,-0.11589674778809371,-0.013607576224842245
581,-0.06127988453251268,
582,0.12428634661324955,0.06118709600430233
583,0.0656809115818696,
584,0.567380032857295,0.17429597514987713
585,0.2532885786797569,
586,0.13414241254366263,-0.3066825238683576
587,-1.5223777910843026,
588,-0.8256835471854514,-0.6733206734446099
589,-0.4393120734591352,
590,-0.21882976378654118,-0.5474496018751915
591,0.3849544927127887,
592,0.20344548011514746,0.11513018203285869
593,0.4148573087763054,
594,0.2482141326107352,0.3870005971214838
595,0.22713778209227778,
596,0.10990848689043928,0.03780722683561458
597,0.32375375042648963,
598,0.047572507395855654,0.10256099939297506
599,0.03728157627546618,
600,-0.06659441426653132,-0.0615161277058876
601,-0.049104799201060284,
602,-0.338063003673287,0.42386947613350207
603,-0.19242656095695837,
604,-0.09736514330629821,-0.18424217563596718
605,-0.05148817218221655,
606,-0.27202803484862653,-0.12935859205706712
607,0.17437046529751374,
608,0.09598632098338566,-0.01885005454411809
609,0.15316616411335257,
610,0.12936106332436803,-0.08699581787843855
611,0.0389744673723469,
612,-0.7152543840742283,-1.60580232744714
613,-0.4547112216171142,
614,-0.05640960048261012,0.08337533451891742
615,-0.14675074285629164,
616,-0.02321243278111957,-0.08211938963558861
617,-0.03523518641385684,
618,-0.012546224760359877,-0.08281047856572639
619,-0.6133908753485304,
620,-0.16520238895709383,-0.23464598588257984
621,-0.08731259950265118,
622,0.023366561930607904,0.0004036999953709402
623,0.013033191506792356,
624,0.05771694442798378,0.21199929569936848
625,0.030396411388075216,
626,0.057140249937033524,-0.005346410846799574
627,-0.3138053378870855,
628,-0.29206027157932984,-0.13797038788356464
629,-0.11616575763929106,
630,-0.06139743292615998,-0.07084654915777774
631,-0.03364442479661219,
632,-0.018359885697544265,0.002127572025021722
633,0.002926975638837516,
634,-0.01934221937061415,-0.00572460025285734
635,0.003067116896327592,
636,-0.07518423279261212,0.02297935845118932
637,-0.04648790103438622,
638,0.07098511454634651,-0.1115067569016181
639,0.1604492738141805,
640,-0.047275277492431114,0.7047267150521263
641,0.03399777723592995,
642,-0.0942541021971067,-0.06942490188796072
643,-0.010424492830379502,
644,-0.6901234129699504,-0.1269709816788867
645,-0.5041255496595729,
646,-0.2796059451513603,-0.32513661465024124
647,-0.14822794485319382,
648,0.21018512805301487,-0.2794947631247348
649,0.1849550131684308,
650,0.4887920004831561,0.12275401693590347
651,0.43398774426787334,
652,0.22709112319271701,0.11249404293917722
653,0.1181243330801647,
654,0.18457791206594126,0.31313369790900397
655,0.09755253691713943,
656,0.051167739529358554,-0.15210935841071277
657,-0.21099425483930837,
658,-0.11162715689062051,0.1296633302650973
659,-2.2330844240312673,
660,-1.189632358927972,-0.4749463626049129
661,-0.7227859227257349,
662,-0.34875880616343025,-0.16428474086090533
663,-0.1952801602119475,
664,-0.10676469702987762,0.3882371800393866
665,0.18803516811150828,
666,-0.01608137859693866,0.01730481506882374
667,-0.005323477127005146,
668,-0.6836002201271473,-0.024193141559917926
669,-0.36119762279799666,
670,-0.18398064389795454,0.8184214566491805
671,-0.033653336452470956,
672,-0.0903656396475891,1.1990660883899085
673,-0.044490269377553765,
674,-0.02029184761606055,-0.6509998916698572
675,-0.010724571327189793,
676,-0.005330124460627629,0.04382852920915925
677,0.007142816389996826,
678,0.01007364275073465,0.4437353781517656
679,-0.09348430344342827,
680,-0.22042302824896898,-0.9510255060154218
681,1.4572504521369687,
682,1.4776885819096681,0.44489421792244244
683,0.5113857207304433,
684,0.2793834749909193,0.73373135759613
685,0.17234968810644294,
686,0.13349713148096434,0.28440575417738495
687,0.07082745634869558,
688,-0.04219580963612847,1.0083109566066908
689,-0.022906736347116444,
690,-0.023951909485748664,-0.1943545861968789
691,-0.01241550803003099,
692,-0.008494257470208951,-0.24689934600009986
693,-0.004717360801278986,
694,0.10317660278194915,-0.08207622495929244
695,0.24086706034032399,
696,-0.03747073452763883,-0.09202949787003188
697,-0.029531742554729068,
698,-0.06506079788359838,0.002376698193305145
699,0.14886850940358448,
700,0.07865328439977866,0.07886558156097677
701,0.3457922931766053,
702,0.17185189701529674,0.4909591530706305
703,0.09082225482824065,
704,-0.19732761579347524,-2.2184177442349866
705,0.11670409018701375,
706,0.05690802131641931,0.4450788354555204
707,-0.2975046069657536,
708,-0.17802159826500502,-0.20947930092430928
709,-1.3185865980485252,
710,-0.6968514522217288,-0.36740567594151136
711,-0.36813055733079525,
712,-0.19215934693382522,-0.09773026187793929
713,0.2346720309865048,
714,0.12129331517870727,0.12314065565001137
715,0.11674615637170085,
716,0.06474225775265778,0.03191063835109168
717,0.0334925603168024,
718,-0.8780466701528411,0.03522781751101624
719,-0.37896844122707873,
720,-0.21307811892598355,-0.17918357301737486
721,-0.11260720164642973,
722,-0.2645721261357491,-0.18510741088888708
723,-0.1375549840402914,
724,-0.07256914434308274,0.20496505921939953
725,-0.03834888289505271,
726,-0.020511571923231862,0.04371051131322912
727,0.10466416190521685,
728,0.14551775567808142,0.42694862713915793
729,0.11515597013563689,
730,3.7238628693902824,-0.021371507572064366
731,1.9463671832682452,
732,1.0231521447057752,0.4011746707763394
733,0.4362094995714871,
734,0.2388159194005495,0.08439258980072889
735,0.09371639472491017,
736,-1.9151919495335896,0.0319224872423237
737,-1.1907692986525413,
