time_index,E,B,F,C,H,D,A
0,-0.25453692647533194,-0.38069331720560823,1.2310276892881884,0.012717494114391931,0.14373534837790913,-0.3038350650610539,-0.7992554047523428
1,0.847359016386199,-0.5584912836549671,1.0994573214035028,-0.1277271886885407,-0.10798627301481063,0.3031372444622914,0.040868093043018
2,0.1326299113366192,-1.9897863974247787,1.1063383358879952,0.02083378270797205,0.03888525037257573,-0.501746491083696,-0.46518129294379607
3,0.40651421808941074,-1.7315473966544743,1.0038296901594912,0.4512328841050478,-0.20997612178925296,0.75802300930246,-0.06327827408628481
4,-0.4519494479177415,-1.5271289216942585,0.86346834850999,-0.1198678101223064,0.36445509237098017,-1.1189519715217182,0.4666256535595027
5,0.2535129142678384,-1.7610410079073902,0.9708402571188792,-0.014514220577824151,-0.3735304609539453,0.9126864108951138,-1.0407251574851109
6,-0.4427952048924778,-1.6041940034773592,0.993891829450943,0.0858129381234864,-0.18040887289304325,-1.0772125861989361,1.2068078007778311
7,0.2128773127391147,-1.2623296723864064,0.9960227385420971,-0.16792462960060642,0.18236403264164164,0.9447620754843866,-1.3710435638000704
8,-0.319731779396397,-2.9033346620967606,0.5095879441623417,0.17774919390746058,-0.18359607510737078,-0.928461593831927,0.6374740642709199
9,-0.26940560090281207,-2.27612196593323,0.9165220450119561,-0.0440466534765995,0.20517981934551338,0.8206586441047051,-1.0630186884659676
10,-0.5999023507737504,-1.8049283632662112,1.766778901673458,0.2513142522149114,-0.18308093210781912,-0.784679423993687,1.3072891510029074
11,-0.03617609866716145,-1.7482933288986076,1.0799810604024567,-0.8239365223163138,0.24058414790273214,0.7301458014468288,-0.6324977592894472
12,-0.48288799440483743,-1.5568847686464102,0.7260190072255305,-0.6265837705537929,-0.49200528396137494,-0.7948098379579559,0.6871490596318267
13,0.23067649846163213,-1.1975375736323415,0.7691273545586697,0.30663154657579283,0.7259098884465864,0.6102011206547454,-1.2225317411999033
14,-0.7361458161038417,-0.6761397021479969,0.8931111463979812,-0.0498543132943826,-0.3448305527783087,-0.7934595339581711,1.2905600243378252
15,-0.18101614606862787,-0.6182220432318435,1.110328615176479,-0.01761288439156165,0.22624379721316165,0.6587090176173935,-1.2998354327417339
16,-0.04538097286141721,-0.663884597163574,1.286233231621967,0.2927831998881237,-0.18683091437776952,-0.681431000571286,1.230922871911582
17,0.5357200602354916,-0.7328002117958504,0.4820371893775287,-0.07023375221215197,0.28312290111993116,1.2293681689754035,-1.2024911499494635
18,0.2849194764753626,-0.6888427986809091,0.4223085842057668,0.018536587832895524,-0.35331465321544225,-1.0538689873604883,0.49280628769745194
19,0.6076072305557493,-1.1464218224697706,0.9563487638007171,-0.011936082375163377,0.26262582956361663,0.6639882586765419,-1.140077555147203
20,-0.11809963534419632,-1.1199309235233452,0.9893460768666145,-0.3864047619215159,-0.198013511891363,-0.6316934775758036,1.051708669243803
21,0.16414056854634324,-0.9513466925257313,0.9276541298747343,-0.12973041132941138,0.020275958449194234,0.4585842330625975,-0.7642898481839944
22,0.2330803231625105,-0.8742261232422984,1.1262435744866373,0.1278147730466294,-0.07474947524574391,-0.6202483980690026,0.5909993862392359
23,0.48378178426239793,-0.9428683068412218,1.0002584150785603,0.07685390586814765,0.117818081894354,0.4874367788309585,-0.8957123524155537
24,0.42620136465686304,-1.033010954194176,1.0782950436520977,0.08749534448407502,-0.03605619281633488,-0.4273848721761027,0.7972451240656532
25,0.07967022474493193,-0.9864173845574338,0.9983037633144852,-0.026719859446216607,0.06981008850112864,0.24152933971451598,-0.804325213322083
26,0.37429581240522236,-1.0235779543632244,1.0006343326123663,-0.027946024310944007,-0.09556506754005359,-0.12945266592478344,0.6506055560821797
27,0.35012358809409094,-0.9214963701570177,0.986944084826821,-0.03812212195450201,0.06358618112172916,-0.0001483114134113138,-0.02841386569018728
28,0.7881081483296157,-0.7896740762283997,0.9922305659114057,-0.009139969505775163,-0.06580281183899628,0.06952639190964685,-0.16308073537482964
29,0.38021685107203573,-1.0215338447844244,0.9900701457517399,0.006275019993609196,0.0484624340076401,-0.13482582154848627,0.010467471524561692
30,0.6983826023877671,-0.8638309175189064,0.8530714100221495,0.12425555421799575,0.0869145553557738,1.2052429193485161,0.017318374765909098
31,0.5166247935030271,-1.0419884983592897,0.8567312203233582,-0.0331127234194744,-0.036068575509438386,-1.3566354148749038,0.6060220537272218
32,0.7597321224520646,-0.9589021573404599,0.9607075996857505,0.00728206833495017,0.04684563365519055,0.9732385129553881,-1.0527972173202933
33,0.14084124333641462,-0.964516582519963,0.986324868645472,-0.0019915541525446084,-0.277405342815189,-0.7785498929141246,1.2559689201042892
34,0.3675547245030309,-1.68705127366483,0.877596601840691,0.00042583497640248094,0.21940010015112762,-0.19428281478308507,-1.423144011298244
