,V1,V2,V3,V4,V5,V6,V7
0,0.47967114716455744,0.039490614079702675,0.5914970164981761,0.4362635831853537,0.2203755470497021,0.39425029004044254,0.41353636340829075
1,0.5239615183760724,0.0478124516618753,0.4072340699634173,0.5437266444186093,0.6756677553420447,0.21321109732997973,0.5577045317849614
2,0.5085534827429314,0.08660410899797703,0.5793269112428334,0.41307139448073343,0.7984362586127394,0.2026565526869677,0.6243380595096485
3,0.4579082336499997,0.06667190660791227,0.4263512291762245,0.564962484210171,0.879478603300488,0.221868401207245,0.7030874641810292
4,0.3421902679793925,0.08142526650258868,0.5964912092334864,0.40167586215366224,0.9145507842907551,0.22499724960630452,0.7360595545343028
5,0.27651193231719756,0.09380909528406373,0.341107449600248,0.5772078397530636,0.9408768958289904,0.20429322076476344,0.7927852064456667
6,0.15870670628350017,0.08988046964091373,0.5889809193371388,0.3764993838275752,0.9662141568794494,0.3212582564607502,0.7643295545260698
7,0.10523837279966858,0.05211665550941652,0.42275475517196676,0.5976089219511621,0.9684743238767749,0.3896225252576093,0.8217074489496891
8,0.1334365001403018,0.042598798780790766,0.5316565340742508,0.3666157513523019,0.9600578998939325,0.45085314153098677,0.8647230197639927
9,0.164743777597229,0.0600687980301274,0.5029722186409813,0.5963999987287819,0.9607112060901619,0.40911554257637944,0.8881554904752178
10,0.1574563467992815,0.05642872093566052,0.5202895015704183,0.38390187957192445,0.9594203084112038,0.4094474404177326,0.9135239283261675
11,0.08272440675134299,0.04579736767638041,0.5049894160819313,0.5793793321206941,0.9784885882776945,0.24711846045571811,0.9377738982951856
12,0.04598593585520237,0.03810415738304208,0.46815937328423257,0.3955093157817886,0.9695421536985684,0.2931036478245601,0.9308744332100553
13,0.06529238764830755,0.0417698202258312,0.558308769920063,0.5583392882539528,0.9759839072664609,0.19596852121333683,0.9394612475741503
14,0.15355721709000922,0.016554875805726968,0.4640595205243716,0.42646461978315997,0.9651898920713865,0.20334721442270726,0.9317494117037759
15,0.2514962755782916,0.052339663226917646,0.5481471419988025,0.5273292723250341,0.9672347686376888,0.2315793390957926,0.9006222284610736
16,0.28791050977425464,0.044815296225396845,0.38943537177888904,0.4536153400681624,0.9804903303647392,0.34948659410410027,0.9064069307826966
17,0.2741521828951186,0.043918588971620945,0.569190754722504,0.4950587236742683,0.9845921056520239,0.4601897569616443,0.9202617779240463
18,0.239291530054718,0.02866017709892025,0.3768805322840151,0.48632616160372405,0.9977420831517291,0.5576843562967186,0.9118755658104927
19,0.21410631913036537,0.08928792517543788,0.5945712033637454,0.46123588977655183,0.9915907032871388,0.5110609273987786,0.9077977479120257
20,0.21830661685640232,0.07712399442288914,0.34818718075749033,0.520720878656573,0.9874974619965048,0.4752752872192924,0.8773162078385546
21,0.25347996075342416,0.10377347397347453,0.6112444890337869,0.4270204072893155,0.9724278456308408,0.3002505254175021,0.901266566248872
22,0.3051191030217377,0.07751753991837497,0.3650481989455245,0.5588484877631252,0.9866678689495291,0.23314742110097061,0.9265805223758937
23,0.28428296192756003,0.0591203116602238,0.6471749353819942,0.3957900987533285,0.9744650372461114,0.17657234198940247,0.8874982721520914
24,0.19822464780065788,0.08234547244737846,0.32672519727000227,0.5874021040278246,0.9663100834271369,0.25857032208743874,0.8982539571329253
25,0.11451062910453279,0.10357018917423834,0.6033963534191392,0.3670672840803349,0.9625139008568407,0.4141738917098938,0.8752545517523312
26,0.15145594081141178,0.10776082536947096,0.3426577969863843,0.6128693685757429,0.9876520519155488,0.4630321122573379,0.8905164348538873
27,0.24692612270168898,0.08431264935957157,0.5888577615846095,0.3446475023605873,0.9918069294601877,0.5775706690847002,0.9132370761188946
28,0.2432263411144649,0.10545594639154575,0.37750066528591425,0.6292613328173483,0.9739890973423588,0.5189020657645085,0.8324430444680944
29,0.1524323848522464,0.10404944258716659,0.5868744141929135,0.3369011519545944,0.9883367084527652,0.5891358607887172,0.856507293868836
30,0.10530277723760269,0.06379846895970652,0.36662052434866177,0.6373173536682168,0.9696515975871665,0.542852312416054,0.7855006285366262
31,0.05903761931934836,0.10610869181450576,0.6461302316173272,0.32581662130025135,0.9920340818109522,0.5253576355548626,0.8161275918762817
32,0.049589291248853404,0.09196624235800807,0.3132795220853443,0.6540030705210881,0.9898596346896735,0.5369154078872964,0.7782313321241847
33,0.19072277622901798,0.14054921216195754,0.6433202248581681,0.30471842232637053,0.986267532823954,0.3843794304005758,0.8247973738067179
34,0.23095320565001215,0.1537124390930387,0.3117753628815064,0.6747805790324687,0.9891149748192696,0.40658243771988667,0.8512728494748054
35,0.12659318177084705,0.17017210212467238,0.6890481798133725,0.2906506700952287,0.9691714983661702,0.2571436948000604,0.8875084377394543
36,0.07136791761142383,0.15959586747003288,0.3182789939459378,0.6963763326386109,0.9720335269211262,0.3384810268079925,0.9184722042608439
37,0.1438933182513938,0.1461661174940737,0.6169235868325715,0.26836522874491225,0.9673209952912025,0.15341833953702347,0.9238770238172607
38,0.16652541183890973,0.09600918765667162,0.3567390652821434,0.7046340066638034,0.9650611750676859,0.2745393030041869,0.9084985123408327
39,0.08851133530440844,0.10306483868215278,0.6224504758653646,0.26364349689744043,0.9669334384371976,0.19137766591176059,0.8962603884589084
40,0.05874623915675083,0.10051137890693973,0.40582498711950593,0.7064527016496587,0.9666776242033788,0.22054390922489223,0.8994259966098183
41,0.02936762830977663,0.09841175927020371,0.5714149082722318,0.26899778293197196,0.9678648135833312,0.21437130758614126,0.8703843524786521
42,0.10776825751939616,0.07496797961609496,0.3962616894507553,0.6968344381511887,0.95627940626806,0.21528017051332746,0.8862034312716697
43,0.15190692551303245,0.07926548839201125,0.6225980321958205,0.2756369000374967,0.9650231056282552,0.18640699583329956,0.851599464996301
