,V1,V2,V3,V4,V5,V6,V7
0,0.6030918576939114,0.19442233555361402,0.4859409059215501,0.4517101583392994,0.8575884012885343,0.5398928735124948,0.5298620286552209
1,0.5399597909236432,0.20159442348936696,0.5210899463690727,0.44241440998455445,0.9622423970961662,0.5613903161334084,0.47957038559920484
2,0.5209958700063018,0.19720672329996036,0.435905994567043,0.48119423082300317,0.9758498661941387,0.5828292394079185,0.44796581116906353
3,0.44226309645038775,0.25709390704584195,0.5854065629498001,0.3798487723197145,0.9890624009692927,0.6027471125737536,0.44871746472916774
4,0.5152328126259709,0.17444167084543188,0.3912908104207728,0.5977485902346564,0.9952219038394771,0.6186918769526459,0.4987538638360368
5,0.6477072267014916,0.25601361383897614,0.638101740754247,0.2836246700647329,0.9939874340879332,0.617826484019914,0.550196504308427
6,0.5923761898812817,0.2583187539465619,0.33337504139737906,0.691129435156039,0.9858341641236062,0.611853875211688,0.5970318017969822
7,0.5583033117015008,0.2586813698492586,0.6318264033378452,0.2089738017562317,0.9903815993933003,0.5938044794727656,0.6302247793649067
8,0.48327728075234033,0.21175910932758762,0.3532864933003154,0.7215494349502971,0.9872510772989507,0.5753820343394623,0.6618443769999556
9,0.4627492563638547,0.3042487132762535,0.6723832035245493,0.1900472383401942,0.9868073756714787,0.5538736899485547,0.621538730354293
10,0.5714443480512829,0.22153046781008814,0.3571060812767566,0.7844749372829016,0.9914089405428934,0.5348817079371764,0.5815772562917959
11,0.5678986603119208,0.3114661783059561,0.6000294689415234,0.16029757800181538,0.9866381750602755,0.5093590045568256,0.5417751253046563
12,0.7034234874856433,0.12749899031716314,0.404785506186292,0.7449627493147521,0.9809751633477484,0.4887136822048605,0.5221135269948003
13,0.6335124760583611,0.3062250178148575,0.5931903078994819,0.2059743959813582,0.8345759871879251,0.46450944720851,0.563460797618272
14,0.6388685780694284,0.1754451769959446,0.43770348718118063,0.7116687075441293,0.8184895571695171,0.45043565687307296,0.6100363370726201
15,0.4931866023736302,0.25315119855593926,0.5634023153138524,0.2709802354450624,0.8364268209382927,0.43186080689692025,0.6322928109215301
16,0.47240440197196465,0.13872694251845835,0.40622535937464976,0.6308955975796663,0.7982621274451054,0.4300759938649778,0.6332726250687164
17,0.4704115204231711,0.3333658325970029,0.6068194193750898,0.2545767747602221,0.7241541759813224,0.42711722175645483,0.6076756418090689
18,0.5808977691853009,0.11971274145924322,0.4214123354276905,0.7039474537361761,0.5796849083124873,0.42450104404968664,0.6070695033726632
19,0.537860297718903,0.2846405622088414,0.5957999084434423,0.24589197026803128,0.39798806872608367,0.4056119543642786,0.5758798208193185
20,0.639094256429624,0.1512261632399938,0.3744396296106834,0.6910840072277138,0.14583054650609664,0.4014070567619738,0.5350509221135593
21,0.6688076068500757,0.3281541493322953,0.5810171603538682,0.2133331564677245,0.04788922307001912,0.388338674524412,0.48369580385026134
22,0.6150631054582452,0.13093856402663578,0.42933939237471286,0.6885734709260742,0.02258676267373493,0.3789056023959089,0.43593253232198936
23,0.4993266270453329,0.29647125412406805,0.5768269749598335,0.25459547341927624,0.009655902398724856,0.36601047245207846,0.4090634667667919
24,0.4709954613899302,0.13916940706545888,0.4431784631208976,0.6712268205053314,0.015463138477553201,0.36323439947599917,0.38956923637390933
25,0.45722530119769517,0.29532790449330426,0.5627003316175444,0.27898096479845125,0.006003380280353242,0.354040754457567,0.392989535741119
26,0.4411130385310743,0.1617410212274683,0.43790982846070897,0.6300620399938706,0.011271036329655074,0.3577978561617294,0.3998434021487019
