,V1,V2,V3,V4,V5,V6,V7
0,0.651677108385042,0.5760375108623746,0.14260838908015194,0.3990697756965608,0.0,0.9733764865122637,0.0
1,0.5232699669149767,0.4706701956070252,0.21454786126855324,0.5582929161830158,0.4520611687782689,0.7779623810576886,0.1157184587592935
2,0.334922399002959,0.7439149448345842,0.4911445651147082,0.402076234808646,0.6857406069511872,0.886484183394979,0.2538637599575201
3,0.16340192474713955,0.4647741171227931,0.7886594816067747,0.6215393790871016,0.8131109559754439,0.8384781751310131,0.33411544164917495
4,0.06809119787710044,0.13416008959446707,0.29641892171523165,0.4899502872896211,0.8918571236068752,0.83824827148441,0.40325733257450685
5,0.007595138690131847,0.23865709044626757,0.796516364894889,0.46062414888275033,0.9413241503698347,0.8765474403220385,0.4762079554320524
6,0.0,0.2984680773877066,0.7322458468456399,0.64208169096546,0.942776699251287,0.8761224308222985,0.5018956823461758
7,0.021147492421991074,0.3906125382613296,0.75882172562382,0.4213460183469158,0.9631136542212053,0.7695656695115507,0.5237445746727647
8,0.02839204139365415,0.14635712753400187,0.9550010357697603,0.682171942068127,0.9730909891713257,0.880423373064426,0.5702619405767707
9,0.07827759789875041,0.7234373310600305,0.5713471556077995,0.4642630647679865,0.9845022189238734,0.6613418897213539,0.5687830330680632
10,0.0579275336779243,0.45038736425921994,0.5460584207643123,0.5843265514129931,0.9704298274264611,0.9668831373322426,0.6235965697836849
11,0.09539528618337983,0.5768489075423751,0.653758626089002,0.47307825999817854,0.9786126790944748,0.8438770315711643,0.6177441787656286
12,0.09643279085663528,0.41486207664715985,0.5562538562748301,0.6128061086711847,0.9648018714013421,0.8670421595579765,0.6293428221558437
13,0.11523370325815166,0.7760460955733117,0.35993242552508187,0.4253445497325393,0.9561146587661575,0.8031716060895767,0.6398733405903957
14,0.12755044253893671,0.4020047407514199,0.14951344195085375,0.5766835682093412,0.970059652372367,0.9190515796003453,0.6762916790890557
15,0.16367085876141965,0.144377111975606,0.22641465373431832,0.35506916313348946,0.957945038959849,0.8220372682109315,0.678913561674541
16,0.20693783200894517,0.8759690744904198,0.6275532263233741,0.6068457180809521,0.9521504591305101,0.7124775300325537,0.711046267530025
17,0.22513712133460886,0.5555984470179155,0.6482733870996367,0.46621968829200094,0.948882374008926,0.9519052858697234,0.7370426613502336
18,0.2519999601927981,0.7452993297770272,0.7799143275146675,0.620629239023985,0.9599410123059173,0.8838665076403442,0.7072006695743412
19,0.2394114257109392,0.8571214087323183,0.5975467522638739,0.4902905346415081,0.9744519756869623,0.8171138785951964,0.6950790362299694
20,0.20842390289065207,0.045956487061690705,0.3200197791388024,0.6027298906839361,0.9890633262011501,0.9606870151664014,0.7120297470717001
21,0.22422888606760624,0.3307100552003736,0.5456818740684776,0.3769365423184759,0.9740751389876549,0.7437798155840257,0.697959306857843
22,0.2272407912512427,0.12851177646730028,0.3605719461265861,0.6335467768503508,0.9828954663485653,0.8080135378496839,0.726191560880087
23,0.2541268556954373,0.46842260408277897,0.09045513914594466,0.34903963546628547,0.9876815964438013,0.78758080361216,0.7433784530006843
24,0.3027322045871616,0.8724438088192058,0.6916657192025408,0.5834482362535658,0.992512014864997,0.7868807216963961,0.7687573717611609
25,0.309726314641815,0.08455619076048816,0.49540928120379113,0.5111661760476517,0.9785112377261388,0.9411728837723847,0.7722045446045162
26,0.3109076113704601,0.5073449082100426,0.440829981012054,0.4706374729882252,0.9657363426133422,0.8182457899769418,0.7408972209865792
27,0.2794895843347447,0.15597314932666695,0.6705398476901298,0.5354976545800252,0.9786711594838263,0.8709021687276224,0.7475067447447385
28,0.2749412214061189,0.7649521564962941,0.9015382019627906,0.53269551502804,0.9787085230408111,0.853094293089375,0.7260881472349539
29,0.2498412017302244,0.8072216885229846,0.2868798424640344,0.588137912218438,0.9741846053883422,0.9552945924715384,0.715376540277761
30,0.23634436605855022,0.06651364761714326,0.18010294880957725,0.3912075215154675,0.9612310249556002,0.8525594551048842,0.703589160305734
31,0.23591899260190896,0.5774813938469382,0.2648558720146186,0.5427188746988802,0.952795007623694,0.7885100113983663,0.7202537998559294
32,0.2344905544421975,0.2700157916832647,0.23262015336428707,0.43624555446263047,0.9575334786541978,0.9188830026776549,0.7389277765541264
33,0.2578015708139858,0.9226589127640226,0.4159023356670521,0.5135053408557808,0.9587463254812995,0.8139421934803176,0.7388453129214307
34,0.2604608627102137,0.7854988024560933,0.72802924305449,0.5135904745409617,0.9654462679266264,0.9331498515276152,0.7404822245188932
35,0.2640644398288314,0.5528747731597295,0.8450416199383466,0.5919212521757157,0.9823097064103706,0.9163980982525713,0.7023987500679683
36,0.22876629408737742,0.9256571730748203,0.6786317811655429,0.5427489026812057,0.97614482197212,0.831677209341019,0.6695454645684734
37,0.17608744173410013,0.2953988573945315,0.3507352747043719,0.5443040975250125,0.9690238312408017,0.9084386686999708,0.6735801204701294
38,0.16918809563964998,0.8459864075417792,0.21009801743194853,0.4551151166764621,0.9818241848495306,0.869041134606856,0.6768472528339848
39,0.1705237385120763,0.41099578025464106,0.6027528575285965,0.5183420634697249,0.9726071595679701,0.8778156767866246,0.6931048597486341
40,0.1845002095234978,0.26649733185259,0.3255815373936607,0.5313271625828291,0.985816724983447,0.9049823818472149,0.6858451819278576
41,0.1838704094706447,0.8907678579061581,0.4782516996327825,0.4545605233089497,0.9912496897140223,0.8242126358482096,0.6895814506994886
42,0.18891619655912104,0.568275205275738,0.6880764288845839,0.5784554112967977,0.9874465336789827,0.9302540747048613,0.6991389509768797
43,0.20046331170170648,0.1137954896917857,0.3442641217627077,0.522398032473943,0.9886932492288961,0.8488532032033531,0.6753625904514134
44,0.17237755246963768,0.8503168670754728,0.19878347453551032,0.4578286559228325,0.9717691602380906,0.9057144847576334,0.6865865845369351
45,0.18045092602210688,0.6382408391347486,0.04972432678271147,0.5228007209550054,0.9760961242450823,0.863402675027882,0.6967987557456868
46,0.19260343000860708,0.6495834747776288,0.08908095638202615,0.396408529353552,0.9701834991505777,0.9208198245368133,0.710443260527091
47,0.22691844049395862,0.7363725069436663,0.6507191636228391,0.5485249463921719,0.9718787167465813,0.7710795730202684,0.712458041446183
48,0.22072074710119868,0.2409077687880992,0.23646454616154483,0.5204548829161534,0.9649242960637749,0.9241797214368076,0.7268236339442301
49,0.23497885419267975,0.6299641428355641,0.20471851762711266,0.4463484630257857,0.981376353033082,0.8846757636896055,0.7222812600023967
50,0.23699742976078056,0.7633503436373787,0.04606008814435585,0.4943091337881402,0.9755041908604971,0.8922485337864506,0.7257279986413914
51,0.23904034032136717,0.1704290962308282,0.5010123352793068,0.42510482993738197,0.9743411905547636,0.88705644073764,0.7370958762714898
52,0.26047367331747473,0.20700326003314645,0.29064987979320744,0.5861352329978828,0.9809895928306225,0.8345076398854588,0.7223260452938665
53,0.24796760861100622,0.8240877768753465,0.3693967365232391,0.3889917235333328,0.9666878305141283,0.8189829418938034,0.7381907303928967
54,0.2784144823238994,0.5316954864686834,0.17885456420369308,0.6228977785691154,0.9704561609316648,0.8483434653255608,0.754439946395492
55,0.295633699726621,0.548263888938103,0.30733087923670094,0.35270949884305886,0.9816675233709395,0.8032839353669359,0.7697046320021926
