time_index,V1,V2
0,-0.09877769353830756,0.04187325660244541
1,0.03336756009626867,0.003313864414754236
2,-0.0073192794389523586,-0.01016421758817627
3,-0.3978691233224973,-0.16948867563913336
4,-0.027172857015523924,0.010380890538052905
5,0.02144648392247883,0.2327786858813879
6,0.003667710906507408,-2.826989377121485e-07
7,-0.15108854926094076,0.006473215942824552
8,0.023679717472426243,-1.2696369559831964
9,-6.811683643082737e-05,0.0029284871850745876
10,0.007680486152937965,1.3754888348455134
11,0.0036678139929032304,0.3069289702805845
12,-0.15480791237643787,-0.015354983499683944
13,0.004324249877929741,0.0001901891176428926
14,-0.02235239748444193,0.0022887820469477053
15,0.3702145915026241,0.0007843156993278911
16,0.037846902655212955,-0.0717363232152252
17,9.819911949800244e-06,0.00425693315560217
18,-0.09498378915758632,-0.37548918100199274
19,1.612800172222629e-05,0.08759084086263763
20,0.00040877829145419216,-0.43093610159321605
21,-0.17669450142984955,0.4120075857481255
22,1.0990804715459628,-0.22725598729109528
23,0.00613005708932804,0.007726810465231163
24,0.48470388078043913,0.010709602375498542
25,-0.13780519208657632,0.18221505297944027
26,0.43767206587208607,0.15358035217559263
27,-0.2520817680942408,-0.00022601482371858934
28,-0.02761816757888785,-0.0004660299097143943
29,0.01596181537598106,-0.038228374196906174
30,1.1063518620223134e-05,0.0027892389717619247
31,-1.311209498521457,1.6432668154064212e-05
32,-0.1351373152283285,0.008296552174581645
33,0.058813578088750595,-6.532158013650792e-07
34,0.9101456632766403,-0.20834109564463066
35,0.07656614821131931,-0.13219837350176208
36,-0.0021071082392138366,0.03768318094877348
37,0.05053320035538729,4.292293807124048e-06
38,-0.1496403274410619,0.017141965439302406
39,0.013258841649634513,0.0018831735953015998
40,-0.24465152699403783,0.012115348676029149
41,-8.20052304722284e-08,0.00752242306895573
42,-0.00022329191673442934,0.6059446531268947
43,0.05160167567488441,0.3668726937860889
44,-0.0027808203754463375,0.26095470220102707
45,0.1736665633336558,-1.1034692645703499
46,-0.0007615754866754977,-0.2429038496421647
47,0.05853862806116862,0.08503146414282946
48,0.04867047751992066,0.07854411939126349
49,-0.6238404239198894,-0.2665123492340919
50,5.2934962507544226e-06,-0.6568733941141617
51,4.6376822605072085e-06,0.061845757664029534
52,-0.047225582372946856,-0.008800082928504002
53,0.0005774908749971507,0.0009295872749208649
54,-0.30836661734778603,0.14048333795694384
55,0.017205145047733857,0.00018860122683074456
56,0.01324785150106046,-0.008834099292641942
57,0.0027120475342132357,0.005885730978824177
58,1.5190052449457994,0.00038634535017326085
59,0.004374197718295154,0.0008366187103978275
60,3.071506590485881e-05,0.8275506312476701
61,-0.03926488193508634,-0.02096557648772017
62,0.0026235458822430526,0.0033978950537858995
63,-0.08896575975207018,-0.005339376488406383
64,0.20571953507455035,0.020941410406595525
65,-0.027165025151506712,0.36638660958027486
66,0.00039795811667881566,0.8748288746030908
67,0.7881585300079423,-0.0194555971108315
68,0.157786144241014,0.12424323564413942
69,0.00142887892642611,-0.8991938029217167
70,0.2627615524896107,0.003244791934908926
71,-1.624022982917581e-05,-0.08058564416143962
72,0.05029035909550586,0.0007703952985875938
73,6.956890783690433e-07,4.916739600150768e-06
74,-0.07422946810826479,-0.1799152615128635
75,0.00796576024396841,0.3283328443186393
76,0.08164829475473621,0.00024248967114300077
77,-0.004145833397932056,0.053754196031773574
78,-0.13205797491739965,-0.06041808274176105
79,-0.014736199572526915,-0.003223458015545213
80,-1.3477453546487395,-0.017100217860594204
81,-0.02244051108556185,-1.9955277968619107
82,-0.12433028532376211,-0.1183231103881684
83,0.8271883968213514,-0.4841595580431727
84,-0.018024272623210085,0.003207488909061635
85,-0.3673143270824706,0.022553205751687212
86,0.06604162774444204,-0.029157577203639817
87,-0.0005378740432375938,0.0009129110047245719
88,1.1481256235827228e-05,0.19048405368549148
89,0.0006713426005615627,0.00877519479516001
90,0.0009170471119427329,-1.929743238213281e-09
91,-0.005250054561245001,0.00033983018149160886
92,0.08701594747129045,0.14416038635600112
93,0.014325899188896922,0.010316898993064129
94,-0.012189004400338299,0.7569253320632097
95,-0.0005041078787127739,0.019905419483780277
96,-0.0842218185433578,-0.06961070145124437
97,0.0022156000342234655,-0.07365370348763911
98,0.04023511702673928,0.1306408207008359
99,0.027558082709394145,-0.03563955722350345
100,0.02323141979630315,-4.2687457251690456e-05
101,-0.00020275794183357123,0.017538751810284425
102,0.3935887016853961,-0.26551497581947897
103,-0.0008893117560350091,0.2195013121057873
104,2.718152599292535e-06,0.0002895870358499333
105,-0.0037993998133245954,-0.09691681320047835
106,5.3664972871364916e-05,-0.02413373050249394
107,-0.0013914775834353522,-0.3434658479343727
108,0.8392398282618025,-0.20089055510650633
109,0.007722535231930046,-0.12297352189156084
110,-0.47667806374567595,0.003379301348902699
111,-0.008168231734596207,-0.0009532773885470749
112,-0.284052814852433,4.177869294660807e-05
113,0.06812373739005771,0.1299924724637513
114,0.259730292231915,0.014084827164215588
115,-0.009176003694313973,-0.00016166939781753472
116,0.02309473542617835,0.20770873881338225
117,-0.0009281728725900811,-0.019668786497081966
118,0.0067946363640705365,-0.2598461061212793
119,0.5199282328927549,-0.04421389114503241
120,-0.004267244426171958,-0.002817678015120102
121,-0.18751404355898985,-0.023030360045902965
122,0.03705707564713747,-0.04401007209361461
123,0.013783559748184702,-0.00021382992451873955
124,0.03059115707295855,0.21312877879674408
125,0.10814830176682806,-0.46051429810887295
126,-0.03160277928510582,-0.0021087333154254815
127,-0.759906739539911,-0.18191931425242672
128,0.11278075428034351,0.23808149672971282
129,-0.006824259065337121,-0.5039604138897276
130,-0.1760167556646789,0.041798667711915344
131,-0.15946019567053815,-0.08426564969772295
132,0.14366746869361618,-1.2397516482273425
133,0.0005913373612743593,0.05583240394253655
134,0.002779115342338165,-0.0008539276783253846
135,0.06149639244613647,0.355859231421736
136,-0.031015255375831163,0.5578763814730419
137,-0.14242632559100507,0.0012887175215109225
138,-0.062054413601901094,0.0006701017519085351
139,-0.1347675005406797,0.14856146735314918
140,-0.002466651593228972,0.0018098166296539858
141,-0.07072901753215059,-0.028471893036611063
142,5.766999742231717e-06,0.00980744739831824
143,-0.011117996624525162,-0.03314357635632611
144,-5.11606292133364e-05,0.0030486408520259095
145,0.027435933672300586,-1.3478551351601489
146,0.27515149853905363,-0.11020888130887248
147,0.3766836686114555,-0.021935288582541818
148,0.00015177895729872847,0.028703788334010327
149,0.0009578141841681246,0.053003193703229416
150,-0.013139110215719752,0.20764119644655366
151,0.10180535436806322,-0.0218116712258428
152,0.3594168418232838,0.03540180701427237
153,-0.02091633725384449,-0.07266517659773442
154,0.04461287984536092,0.0006462006688396406
155,-0.00357955741866673,-0.020511240165027735
156,-0.0005010305484286223,-0.41378535187488885
157,0.0006258471045634557,0.0006039476066815263
158,-0.006456653594792307,-0.02169088838793683
159,0.07171682305432761,-0.07219479961264354
160,-0.33470808022533993,0.2032648753847123
161,-0.03362778540825561,0.05808496745315167
162,-0.00017026987722210373,-0.01958143934253241
163,-0.11405886631265563,0.016898844605408976
164,0.004690448793295354,0.23662701710421574
165,-0.3476606952009682,0.08608775166047825
166,1.679916596714915e-05,-0.3695449711461954
167,-0.29876320501055503,0.043309695670499734
168,-0.0003064214435112574,-0.3501710131425516
169,0.01311532685117173,-0.23053759214835223
170,1.0699833431948498,9.738768677072368e-06
171,0.1251452167415064,-0.5141855683903812
172,0.42298444625476717,-0.0070560984085744835
173,3.140464242429138e-05,-0.003386833558900309
174,0.94707490549819,-0.06319700568873436
175,-0.0014042641509813712,-0.008718553292263148
176,-0.0016040665045073525,0.25857217584168696
177,-0.2107406185059286,-0.034301099307831866
178,0.0010978311450849938,-2.846278410060611
179,0.11695742157532428,-0.13469763367426607
180,-0.025466908206178796,-0.02609672181193867
181,-0.005090072216030165,0.04477557621505014
182,-0.009960373407226362,-0.14732051624728604
183,-0.0036413641631518317,0.00028825752889707104
184,-0.020577963058966732,-1.4435460265224262e-05
185,-0.24605921974869782,0.1386003982409188
186,0.26336070006078627,-0.02464690578453215
187,-0.7665801711083016,0.006634487677257637
188,-0.07968098983787023,-0.001490734148425603
189,0.004061586573819365,0.00634507785836683
190,0.10350877926005149,-0.19105937277025659
191,-0.0009077118278944665,-0.18166895942434533
192,-0.002272441409644162,0.19967590181387607
193,1.2111503001165925e-05,-0.6325762532666053
194,-0.0017843427181020903,-0.003858136366174637
195,0.06739321141138119,-0.04758020483588086
196,-0.011259370471174939,0.7964276891264463
197,-0.09568901466404979,-0.0018164301552435211
198,-0.010559766446351556,4.504949290060016e-05
199,8.921648096416672e-05,-0.33941492168118326
200,0.1857299119093177,0.5015366789322738
201,0.40950593806920277,0.00028289391507723896
202,-0.006371926409618491,1.4856523501823933
203,-0.31389657716275643,0.5000584234331731
204,-0.26502227728631467,-0.019242631270137145
