,V1,V2,V3,V4
0,0.18871282499192055,-0.4892879797947803,-0.3730911283918086,0.3269258513589011
1,0.24049647543658886,0.23433270541532605,-0.21193140413588857,0.1895919630741407
2,-0.9952517389374704,-0.37948627237669236,-0.178745402633941,0.13450323007366222
3,-0.39535135607201854,1.3994152594528932,0.1285069573922067,-0.26711431761542903
4,-0.41216206094574587,-0.7150179873186889,-0.6563226281908218,0.1539621883144113
5,-0.3804576657585322,0.6709290294190514,-0.4203761985625635,0.35993659616218077
6,-0.3557403402217464,-0.4673525238882835,-0.3829768874236289,0.2961414515324463
7,-0.018615325240217473,0.822458060495227,-0.02863851950128382,0.26040494454453894
8,-0.891690808583823,-0.23897971940327695,-1.1826476926373473,0.021768757259446284
9,-0.8334771583765662,0.8863407910118885,-0.29998816316978555,0.7254024795028341
10,-0.7815958666114954,-0.0051003389390200694,-0.6867829057595496,0.7114224467726096
11,-0.5818934324370482,0.2983164541251851,-1.0912183590582842,1.490893802133708
12,-0.6747781280924632,-0.4712518232154723,-0.8402003092343224,0.3341531059524417
13,-0.6287018793260578,0.7683678889884944,-1.619384258746906,0.421310749036888
14,-0.6529451092413905,-0.07247795836128561,-0.8371393591686009,0.7620406050427045
15,-0.607856106786606,0.590052155910181,-0.9036134264298871,0.33284655509179795
16,-0.5460910273705071,0.05436830024168004,-0.6530774140309341,0.4245044374627876
17,-0.6417119928713252,0.4141248928086165,-0.5712097083299467,0.7122040468874106
18,-0.4474023625165829,0.2486569411183828,-0.5657310292122323,0.2522880665197067
19,-0.34322500176108073,0.48742276978163324,-0.9477938056469022,0.3136177055902311
20,-0.3068396074479944,-0.07602836259888553,-0.558388921047653,0.8036014521231495
21,-0.21254619722532742,1.168081249316029,-0.3621396330760563,0.24888636963788824
22,-0.22983447680556138,-0.7447088140618013,-0.29510182327294054,-0.040296784622972814
23,-0.2141515367785267,0.7707173566819341,-0.18488338206510782,0.41408579172235294
24,-0.28130781086038414,-0.40257261334246075,-0.25001972444518716,0.062075776329327564
25,-0.2638078661152427,0.5592669980769457,0.20902592795006586,-0.02955974815233456
26,-0.23067602725500264,-0.03720908029493006,-0.14726934412812676,0.19504337647181996
27,-0.24783807145621153,0.20877478978594982,-0.2761824282307904,0.1252250935057089
28,-0.2369719456900793,0.29006146700640106,0.0022830929206285044,0.16227910693066344
29,-0.2530593515805817,-0.013409685971160849,0.07980442501579882,0.4588518625712728
30,-0.29596647399954035,1.9246568848953125,-0.1451420948695869,0.03708407800378202
31,-0.3057764030103943,-1.2454102217443699,-0.21926280895337827,0.02637571345368568
32,-0.28466479660172367,1.2401931777111157,-0.1791669132842415,0.13010301734763258
33,-0.40449366102496676,-0.7119929001005599,-0.32356987425967104,0.08374483715641766
