time_index,V1,V2,V3,V4
0,0.0690232052506203,-0.027516100135931452,-0.4484933928838738,0.052099232591891295
1,-0.013751325455849388,-0.11002393573848115,-0.9995458244637971,0.24622016632513724
2,-0.007042934376700961,-0.07592396364541681,-1.0039027540399035,0.4198230848934705
3,-0.0036071382334283046,-0.16625891022250586,-1.3046978430082852,0.3370518523874491
4,-0.5421371312263699,-0.1563127135335859,-1.7757526762803042,0.5011314936415385
5,-0.17227168332244733,-0.3949433070433066,-1.7528103307945502,0.46343229429114396
6,-0.06657748758143027,-0.3649326626840105,-1.719764445766725,0.5425400725317493
7,-0.05856296656091328,-0.4808941644715763,-1.6258361177784215,0.6104313831555906
8,-0.030498695247132657,-0.370580652043199,-0.915346169582189,0.564870868434258
9,-0.002718656421388209,-0.2537935862618333,-0.8887710285472803,0.7057042040744679
10,-0.0031776500845123352,0.0644774314321224,-0.865311165772371,0.35082232361407706
11,-0.003057928595340518,-0.7091048779685423,-1.283011267386719,0.3180285664808848
12,-0.30847775602666955,-0.27261914975786805,-1.2611548474815322,0.6487731351039728
13,-0.14093459851462534,-0.2841109318682223,-1.2823839999303155,-0.0032580220141169014
14,-0.07199152856866567,-0.39870961178770675,-1.3424622636778114,1.0890572388440967
15,-0.03480401803667202,-0.6305624977893238,-1.985581890783105,0.32236895576138236
16,-0.37354789165895635,-0.449214784491698,-1.5636062906731665,0.596711924836268
17,0.2584663945366145,-0.5166028066974971,-1.9893500599794265,1.1064884976339884
18,0.13274482781415226,-0.49509119281347974,-2.0710402120108875,0.20494638586978214
19,0.06218478525309603,-0.350818875051772,-2.0972768888903817,0.5610142761730257
20,0.8672450532100163,-0.2816495117207498,-2.0930190694452313,0.4307305284244705
21,0.4441624351501806,-0.653077480348285,-2.0721877558459605,0.4329513043957926
22,-0.07780673500398125,-0.6775641949129291,-2.2043655682307177,0.5526192034062053
23,-0.04650404759403589,-0.4422673960744895,-2.349851882547196,0.4804063426589087
24,-1.2220678214990413,0.20893266141411992,-2.2554081175163683,0.4135624831391687
25,-0.510336245407806,-0.01345802427000714,-2.207350328328385,0.2674830940093192
26,-0.26859968780541915,-0.2773793098012033,-2.3064434823422704,0.4241149331127328
27,-0.1785104603266562,-0.3357998661487876,-1.7783892305012174,0.37710924838167487
28,0.031928026526533954,0.9925565498686763,-1.6929312243091705,0.5718773185761445
29,-0.4337391713882197,0.6986383132377098,-1.5490342857063355,0.3238403747050727
30,-0.206795698511185,0.26408483198904614,-1.8663086913910933,-0.21679365325952848
31,-0.9857273845773851,-0.05731850846309733,-1.925475881039176,0.5538139033829447
32,-0.5338868878065958,-0.5136152588167373,-1.868912619069258,0.39533028829001216
33,-0.4480670900095925,-0.6848676977178467,-1.6985180555625785,-0.09863285439912073
34,0.08299480548054686,-0.7217832618132606,-1.4628632982049607,-2.046306406846284
35,0.5934298050620803,-0.7796865619430988,-1.798767947114404,1.409208740493614
36,0.3003588621279603,-0.8686785247119939,-1.7889174661926583,0.305616207375676
37,0.2132587752224653,-0.7620252490633611,-2.0024453664194066,0.7403412873099539
38,0.10864042134648412,-0.974430174284517,-2.027981512414949,0.49896564598232634
39,0.07397275762995323,-0.8048415858701607,-2.0442768502566833,0.6062966146034272
40,-0.0047818993500618745,-0.5982335348576642,-2.0569732038318427,0.5338403558532195
41,-0.5010147309044831,-0.6163778594895266,-0.9957944215141548,0.512961653263074
42,-0.8428188438368637,-0.8859637116872816,-0.9785059842435685,0.42134134338644924
43,-0.4260380038838736,-1.1170723342968256,-0.7334745753119526,0.5615566089907718
44,0.9172125172868366,-1.275318339810412,-0.8118873757825149,0.5193444987228315
45,0.471718785944948,-1.3473217667776425,-0.7037764232389165,0.533972233710942
46,0.2271597844756919,-1.2815907788262797,-0.8640691117232475,0.5023862330475846
47,0.8153420268634827,-0.9653299037451345,-0.9540957387616626,0.5620424780598728
48,0.41892521539154465,-1.0229626851397513,-0.9969021959584516,0.5332182354171008
49,0.21466282082596452,-1.101258382031804,-1.204121953320594,0.4776574799581751
50,0.11155392354133471,-0.8783787717017115,-4.3338058672954585,0.7091092164523837
51,0.05690194098567607,-0.6799292085201875,-4.335001436259522,-0.6061368448809469
52,0.02617910313878451,-0.6474737879242102,-4.376322730440653,-0.17474545573332878
53,-0.28206822171973345,-0.467328259406994,-4.320925987385085,-0.7073661685963201
54,-0.13184301224060768,-0.4749542377267872,-4.1999370581138225,-0.19368565540624022
55,-0.06761038898118452,-0.3640422868004722,-3.0195202192236135,-0.3168853599675322
56,0.1352026808283761,-0.18197034736140655,-2.92658638784952,0.24387152975533696
57,0.06422903036752817,-0.3294391235281431,-2.7663372855936377,-0.3237197044072974
58,-0.6599259285634622,-0.269389481094711,-2.731316766777065,0.40693418872674625
59,-0.3380892072475838,-0.5207645803586286,-2.6676628773774596,0.18329016289191324
60,0.31774179011881787,-0.378535371374934,-2.4691372615872944,0.3370591819366978
61,0.1570991091877946,-1.8728627186515994,-2.354077343581382,0.3337958322362092
62,0.00999763288005523,-1.1769394304386405,-2.3928705480360315,0.6541395755081925
63,-0.16492603827799726,-0.8233845235679289,-2.387916072084779,0.4579544219589252
64,-0.20023725669834141,-0.30220103198783044,-1.7890186068892442,0.45969899921158086
65,-0.1052595691030973,-0.32319437999328204,-1.67676458151361,0.5717143579840662
66,-0.21820589291461084,-0.336986805902229,-1.1993762534784351,0.496288080300088
67,0.22415168464270707,-0.3492958361688106,-1.3813361690663912,0.45160104648675203
68,0.11254468043373038,-0.2022344662756898,-1.306380399488017,0.5956216844701945
69,0.05776959885608236,-0.19990695270323436,-1.3317123206552506,0.4336631763367385
70,0.3270920941448383,-1.4703570080305834,-1.323558811370773,0.566701848841858
71,0.5072697893741616,-1.1623471431349475,-1.5827191187158463,0.6437698486300956
72,0.2588426465671539,-1.4895206282591298,-2.2721196071179106,0.6501513641415613
73,0.13622849596941722,-1.2645198597444367,-3.321923883220026,0.7088202314453677
74,0.10948219146988847,-1.1061987628012337,-3.33482172572816,-0.04671776201854824
75,0.05535555659362577,-1.4436411703848808,-2.041189418880748,0.1665357898857063
76,-0.5337373558917747,-1.227648477523598,-2.0329232327508455,0.7609212048725658
77,-0.24529783738663952,-1.2304496738824997,-2.195011797206645,0.6154914663369152
78,-0.05409654258790983,-1.0071452863755936,-2.0399547088696024,0.5523714667184418
79,-0.02053296938563432,-0.7282528968037398,-1.9527310650983674,0.5998574349272031
80,-0.08928858134715473,-0.5204935289918989,-1.9077031036178276,0.5458011115560086
81,-0.04648367452708512,-0.7331766462684121,-1.8814803956731232,1.2159137613840856
82,-0.044425666560776095,-0.5344884028817258,-2.0504031131281018,0.30352677756910806
83,-0.025445442544678225,-0.30272848645990447,-2.021575643958153,0.6238189214150075
84,0.2050923312405419,-0.1384892630636992,-1.9425262548633386,0.3251036845855912
85,0.46290349996997465,-0.20423855394428328,-1.9021782725661134,0.4996411551144388
86,0.2670805716544121,-0.36250089286636916,-1.738139479990493,0.6737018636045948
87,0.15331296048400464,-0.32179658431220914,-1.9358222511113299,0.3402511978203645
88,0.10949928258004625,-0.052030091886897,-1.850775129384422,1.0502508901966001
89,0.05608141829377878,0.3942762038384998,-1.8566857736265716,0.164623511467068
90,0.02867957223350614,0.24101791542011486,-1.8515489833785208,0.34813803295231366
91,-0.01588122562473706,0.15029357702558135,-1.6378809013585771,0.3914352125159698
92,-0.008151230857997366,0.41549749165431454,-1.61820116254322,0.2902066311571939
93,1.1500616027378336,0.6647732585280177,-1.5862303219451632,0.470366919765976
94,0.6546526696737675,0.22038302870518467,-1.5307634598811262,0.277061071883622
95,0.3312853204403178,-1.4796454495699543,-1.6706863131857979,-1.5284819661005478
96,0.15916194541728654,-1.2038843259492062,-1.7226034768496257,1.0554580800635645
97,0.016909985229178276,-4.3706999875107835,-1.5458453914243742,0.4790412391021456
98,0.013907606111661095,-3.006427683728443,-1.5414628303039268,0.17775404462609354
99,0.013125686496310705,-2.0959361173024744,-1.5276760421752198,0.44740004232986186
100,-0.2938220277159491,-1.462993924342851,0.0051245507114949795,0.6545778612208054
101,-0.13898220141131293,-1.171739452816933,0.001929797047962642,0.09692131744383073
102,-0.08964960424218366,-0.665982869739131,0.07628997989937551,0.13139457217130396
103,0.24449852746213624,-0.5125143048516564,0.07088812759034377,0.09164521599099734
104,0.12560920559199015,-0.37486002549619374,-0.9051227295582097,-0.1843498239603516
105,0.5711653573117826,-0.3097662804728574,-0.9887347486332627,0.7154233708123839
106,0.2829152201278269,-0.5121853812718475,-1.002168620996915,0.6223158255414656
107,0.1425106339834701,-0.49527996594755375,-1.0902565680548615,0.2886243157316922
108,0.07568365974336029,-0.4191769133565794,-1.1378188931319353,-0.7339718736542192
109,0.15650352006173227,-0.4619987663995986,-1.0958484677416687,0.40316370380061817
