time_index,V1,V2,V3,V4
0,-0.39852367708186553,,-0.9154211902135088,
1,-0.08487305065788137,-0.25698531500869826,,-0.051140157204311545
2,0.009158151410251768,,-0.5549625614493399,
3,0.004993672549857912,0.0592169710527188,,-0.6383513217251913
4,-0.15036554109434158,,-0.717932240425617,
5,0.0019090640903961995,0.35054440996738223,,-0.3755855508573785
6,0.00020828673511632504,,-0.9959272281700147,
7,0.007710642918120269,-0.11390151233370288,,-1.066905764692021
8,0.00478419832605094,,-0.5856261770101236,
9,-0.15411523290540138,-0.3458963581910004,,-0.20891312665797482
10,-0.017989302097181557,,-0.7246819478071493,
11,-0.02495697601814099,-0.005260317589626001,,1.064983644685965
12,0.3666011992958705,,-0.7650150703953386,
13,0.09092520491263922,-0.3865425062478543,,0.09779321268986191
14,0.013174412713176481,,-0.6222194193419027,
15,-0.09307633369536428,-0.9204701767088672,,0.2662123634232168
16,-0.013459915672942491,,-0.6505928480743264,
17,-0.0015400136760028499,1.306841562330539,,0.5577596709945665
18,-0.17691747208988134,,-0.7902108035175596,
19,1.073465500628675,-0.5033699830193845,,-0.8954980676189723
20,0.16155160621334924,,-0.3296881457723343,
21,0.508094107002379,-0.033294806173457495,,0.7716336621303702
22,-0.0642408594043915,,-0.8609425689765005,
23,0.4283709622224191,0.11122219718588741,,0.0651661509343511
24,-0.19006013953760392,,-0.6402504331230324,
25,-0.0551359977246748,0.7716131007594043,,-0.582404996747915
26,0.007978957823643475,,-0.6810210897820865,
27,0.001166295787025339,-0.3698254639809625,,-0.8653209434278452
28,-1.3110406365525813,,-0.6852786523602901,
29,-0.3249561464606417,-0.9485071890183825,,0.523393244082115
30,0.011764848855527088,,-0.03840896771347657,
31,0.9118490352371412,0.2527596549700142,,0.8765559411135747
32,0.2085880804865548,,-0.8388657587477902,
33,0.028093287189460987,-0.5815119903508756,,-0.3429779216747195
34,0.05460068292694168,,-0.427994158482495,
35,-0.14173497536522445,0.18878513860822005,,0.3585327542887837
36,-0.007262236506502855,,0.24064600619990772,
37,-0.24570298886895106,-0.46365884680496877,,-0.1923623093109715
38,-0.03557415414080445,,-0.9312659264842402,
39,-0.0053738907409188,2.75745849869988,,0.3057535452113554
40,0.050823617671820795,,-0.5073033130142093,
41,0.004577669847122779,-0.6293063711272181,,-0.9987014838624015
42,0.17432934060838096,,-0.7159625648306688,
43,0.024478673183874033,0.03536427730041533,,0.19908294880584776
44,0.062082769260406255,,-0.6629057966507755,
45,0.05765912239645425,0.06686917440499035,,-1.2223859309028107
46,-0.6154922561224705,,-0.6945730061534534,
47,-0.08910866486046352,-0.45044399413887354,,-0.3378214378381581
48,-0.012896947627072275,,-0.5386117632554214,
49,-0.049092865092323516,0.11686068073953247,,0.7476924492956609
50,-0.0065304125826518775,,-0.7184311439390477,
51,-0.3093121222004528,-0.02925183459270517,,-0.10526995395620035
52,-0.02757856636830934,,-0.6739234952281327,
53,0.009254892710049482,-0.43579404294820795,,-0.05566254821270864
54,0.004052015852831856,,-0.6816562726985692,
55,1.5195919154820703,0.11999526059036618,,0.28488517117170725
56,0.22438809607110183,,-1.0926829109662877,
57,0.03251871349336801,-0.21377875611945504,,-0.31553705304480345
58,-0.034556664648457636,,-0.6351500772300642,
59,-0.0023797358711781305,0.032397444297246496,,0.5297913729352858
60,-0.08931030947014486,,-0.6937130858441304,
61,0.1927887546792173,-0.0850803342815151,,-0.48402730567504193
62,0.0007478671476744969,,-0.6789515947028509,
63,0.0005062379547942098,-0.1839392993618524,,-0.14216231839831475
64,0.7882318255978923,,-0.6870648262421009,
65,0.2719101764819503,-0.5659457490484708,,0.29836523402150406
66,0.04079735497587599,,-0.30963175709897617,
67,0.26866839170037227,0.11770695284202431,,0.4228410034966056
68,0.03888287447322954,,-1.4769456632001379,
69,0.055920010520246546,-0.4047496381489777,,-0.0884969707598796
70,0.0080970664219974,,-0.4726100833873252,
