,V1,V2,V3,V4,V5,V6,V7
0,0.8823127471147154,0.04495451390119478,-0.08814272162375208,0.10878686620640754,0.7246980392522709,0.7597891289262899,1.3424113714697168
1,-0.1548909513892182,0.04058344300685724,-0.013801540230217962,-0.2480717960828506,0.2787340500895514,0.641647716213975,1.9974448142121966
2,-0.2771545925900477,0.0255100537104438,0.03427135879168202,0.21476546968128601,0.7136873178821351,0.6237008865613214,2.6295544028118836
3,-0.7093778220074176,0.054178202387947606,-0.08705776550851584,-0.10346501375330469,0.3150967419875741,0.588465453653214,3.2361094951293006
4,-0.6772842897939914,-0.00966937311919247,-0.05205943854353845,-0.052960630170113106,0.7254471270894943,0.7338846337181713,3.864616882257919
5,-0.44451089902037905,0.020101841071958122,-0.008967915893701963,-0.10942867082434712,0.3142394814452474,0.6473352933527627,4.303651735357769
6,-0.17996915309448053,-0.006331755236818424,0.03887936441453993,0.03522094789137844,0.7026722496848717,0.619159995508546,4.72853430304169
7,0.08687308032828275,0.01282344835910126,-0.09402971755472507,0.05187309132652563,0.35260445880125574,0.670761482489514,5.14407062625055
8,0.3831856402211531,0.04884379579114205,-0.09969062890017578,-0.20545290863310697,0.6703079023559044,0.6702260762692319,5.541819642765955
9,0.619393347119632,0.03181482284829987,-0.06256486851992285,-0.042337048507223,0.364672908704197,0.6454729424710085,5.921244446509028
10,0.6671054349410402,-0.011868794358140068,-0.05253065669588169,-0.04206355575762562,0.6481100027938128,0.6756094220417318,6.263352037761696
11,0.7119459121532863,-0.006418425636466354,-0.09790849365923501,-0.09990219522213746,0.3846676528004497,0.6260094763928551,6.558222780382581
12,0.6542960190867447,-0.011152041728644563,-0.09265147647689582,-0.15706816968359008,0.6422379111017491,0.6390329524059718,6.863275586464565
13,0.5810073275410335,-0.02385792178510111,-0.06443193514458857,-0.09410816746219046,0.40917787978177067,0.5758368643529556,7.136517223693357
14,0.4149609567545996,0.001049336168935702,0.08542409908761583,-0.04374544206822599,0.6160961650687957,0.6413549289969355,7.436567584895899
15,0.2251600139683952,-0.020693995481364205,0.11087652587558904,0.22251098936643843,0.41715058405008076,0.7054285415624051,7.586118610549787
16,0.20813514743405476,-0.0013928692485302497,0.044022815070906614,0.08101151693706318,0.6230647876384608,0.51587444674933,7.636508919603417
17,0.12800365002601868,-0.004465517135375057,0.0950309689257661,0.05883522872179039,0.4093497264092328,0.7224272914489701,7.880248798499477
18,-0.07575133528671738,-0.007090601296600376,0.10807329671081412,0.15753767941746633,0.6266444846244862,0.5838145863731897,7.946634409474129
19,-0.035410368498762376,-0.006142218536915725,0.0899947780473105,0.07071570115995733,0.4354146033081941,0.6300227712960371,8.083047934254411
20,-0.2077331533008581,-0.02407399357152728,0.1055681963135968,0.11033928531246351,0.5830366634649247,0.6346833496279557,8.150298025892843
21,-0.18527657438343295,-0.01606713897885839,-0.008313733959252214,0.10145549371747732,0.46879242862419,0.6550914156960967,8.235217387502058
22,-0.2795442992009783,-0.043869434761134904,-0.032356597440617606,-0.09064208125851628,0.5434737648024074,0.6307046092642933,8.38318673316641
23,-0.36841606448677444,-0.0035894774502554586,-0.101733939979177,-0.09188721360162067,0.5104375135459152,0.6367082860897822,8.501321758547833
24,-0.4301133761923664,0.0407157516058907,-0.06562618126534805,-0.10589882157779894,0.5387678945917712,0.6272798664420278,8.672945758487876
25,-0.5217762267594741,0.006626672954758831,0.009955705083512246,-0.019816361019896707,0.4934349095613853,0.6845632248414979,8.804617984316588
26,-0.5828054114494066,0.0244961537453654,-0.053454009707295566,0.07551250446428873,0.5440756631272533,0.5985256245572961,8.837343000444607
27,-0.5608646313587219,0.06148750520446511,0.024296570331312193,-0.16215091732824582,0.4756628180615744,0.6970043679540194,8.994671923564361
28,-0.6351171486578435,-2.750143633508534e-05,-0.0042423013187040375,0.1947632587225453,0.5699822960631036,0.6226756666651724,9.013873795494128
29,-0.6069317664021316,-0.0008360023681372787,-0.02290590806848003,-0.19375531554942446,0.48914025337398975,0.5947916955161405,9.07506490864788
30,-0.6382587523870287,0.01579255128012755,-0.06911090777957664,0.131441460813929,0.5572025513294574,0.6532293861683338,9.17688386644786
31,-0.6781452470833755,0.016218535690579437,0.014685303199829665,-0.1735096037555745,0.4728176252764617,0.663489397841557,9.241478295694145
32,-0.6472384563337192,-0.027296160700842766,0.07268991488293836,0.1414740396250885,0.5683787483400052,0.6410512962495003,9.292524459999557
33,-0.6941295523876297,-0.020303202178370984,-0.025874132263669674,-0.015368648581776657,0.48592028952070876,0.5762856849976707,9.275681930102449
34,-0.6796108617543822,-0.019918157502504096,0.05146459644081056,-0.07656655050021502,0.5537910523608451,0.6415036299118478,9.376961015359395
35,-0.6919283307174361,-0.01587238215644425,0.09156340308581619,0.15214088854029512,0.4644239895083775,0.6724393561867003,9.385820125208276
36,-0.6643088118800528,-0.038953580739987115,0.10228889321414525,0.017136862472500812,0.5632706622416097,0.5703851029927554,9.362433594579153
37,-0.7092978331463947,-0.03643156037828259,-0.039728609702084174,0.1386414420602291,0.46208780770598895,0.6438733779031898,9.389071051320467
38,-0.6588678824209488,-0.022541044836357632,0.02963743145477337,-0.22562106711038182,0.5596609605660184,0.629597367334948,9.47352819793231
39,-0.6598180505136493,0.025627297246613202,-0.027418960078006396,0.20538495547768762,0.49556690552013105,0.5880858136956353,9.51736080761142
40,-0.6568081915207399,0.04357599139861336,0.03665780930895844,-0.16725129572546987,0.542247027325188,0.5937054018992017,9.578328222625064
41,-0.6727853494629095,0.056324306353945724,0.09739400431238288,0.2884064714549035,0.4818409871341387,0.6577448290672777,9.631952705326716
42,-0.5879747409455119,-0.007262204067130948,-0.060142572349147036,0.04252873793583674,0.5407760375944487,0.5163841359343087,9.567459713234706
43,-0.732161550937619,0.03491594172087754,-0.0019220656555830754,-0.13995223267752785,0.5018651293257591,0.6765918973422649,9.698499500905152
44,-0.6257733776822728,-0.009982921429431493,-0.04206666089977663,0.09412004614021097,0.518184990618552,0.6852844035947406,9.679212582201357
45,-0.6850223223175668,0.038085467923706665,-0.07264215003728859,-0.18858628373031197,0.5117445419420059,0.6370956621128644,9.720014047686162
46,-0.625752149128741,-0.010963440132051562,-0.008456667461984436,0.010424922613931197,0.5291591401776007,0.6330363893278976,9.800191530151311
47,-0.6477397141045427,-0.04633025299483797,-0.08211017627689267,0.007382214460927537,0.4981063712573298,0.6587468318475544,9.83801937590024
48,-0.6349377384923081,-0.02875119766690473,0.05969222991856059,-0.17861995821462667,0.5490375753852266,0.588629627031426,9.876000186350522
49,-0.5894898747083965,0.019827663439124392,-0.07518364594481128,0.2627319695946635,0.47178658273316465,0.6113183673349609,9.849039876230247
50,-0.5731179844177345,0.033035977841052944,-0.08782789284914527,-0.3360148136818466,0.5508725650760022,0.563324085570452,9.911657729324329
51,-0.5075339478043157,0.06101427203196891,-0.0683954054503858,0.05437188770804164,0.49724058195732446,0.5125024399970268,10.012789988686844
52,-0.602410439714754,0.020093273396067625,-0.02393783907882558,-0.0877993866932965,0.5411759062963585,0.760128708733822,10.10805089004572
53,-0.4952043671806571,-0.008586724263435893,0.07253852741822976,-0.005409611861196345,0.49208507681761876,0.5796548016254325,10.030402084203045
54,-0.6086245003477954,-0.0277787536943365,0.09058973965217118,0.11599506322781895,0.5550612498478212,0.7027300465160425,10.03353323293508
55,-0.5357750761819259,0.02933572719631447,0.037544239668164274,0.05433797760827098,0.49870497749957754,0.559781845845695,9.947365388611532
56,-0.6183765778255736,0.06775159659532111,0.05975878962385257,0.07691555161577296,0.5552026207797911,0.6923927435613941,9.954505332769392
57,-0.5790348247029524,0.0055313143404038395,0.07334832214771626,0.11044616500218693,0.4888734170954593,0.710613782753506,9.904734223305383
58,-0.6176200702632947,0.010274324448355625,0.023248709432378084,0.051915133337855655,0.5549134790996494,0.6289987495980058,9.81831110095288
59,-0.6575946553470258,-0.007870831447788341,-0.05504350105216244,-0.01768039776253085,0.4649853945543066,0.6674701478508918,9.846725269676051
60,-0.6247666464334661,0.02791604112561585,-0.047457631016709356,-0.0762028730608625,0.5563748359042429,0.6345454086395134,9.876227273307164
61,-0.6261066038768001,0.05725722814696535,-0.02255440382591865,-0.029051735597760718,0.47048855254247723,0.6879519088230232,9.933478473491254
62,-0.5970248795238653,0.07015395808729699,-0.05548579778582186,0.012157750405680456,0.5423290663691807,0.7424909297610734,9.928899007431724
63,-0.6106193691227764,0.07898209380891352,-0.09579898059463542,-0.014463352528220765,0.4815012104479718,0.6600591148590274,9.899885160911783
64,-0.6080281296541598,0.04840519067499937,0.05105049041453649,-0.061423539277890134,0.5474577843995774,0.6893999255128711,9.945851301202339
65,-0.6022214474578782,0.05678423793874689,-0.02766580981644757,0.15334153133095074,0.4924840159349577,0.6876202125243164,9.872784576450556
66,-0.6103986196841441,-0.01013556851615511,-0.0062947136069089644,-0.15202474142740965,0.5312108778076008,0.6933862106897524,9.849539760740353
67,-0.6224319492336945,-0.03115843235388592,-0.03617441575650876,0.043754507395816676,0.5004322101452597,0.5767978166339804,9.797091282228816
68,-0.6513720866143219,-0.007280069544460956,0.03264410659411395,-0.12060053370574987,0.5391033857958164,0.6697750253250974,9.864006845129252
69,-0.6062918173972648,-0.026341571703121687,0.0008502756567637473,0.1015478315327456,0.5029827822385603,0.5768323911095594,9.812548861221686
70,-0.6565035499752643,0.028631397491782715,-0.06804993746539757,-0.0698301298342464,0.5399186122040505,0.6704016843633264,9.836235500296429
71,-0.6137174184706865,0.03264971852662477,0.0598212542026422,-0.01467170007655439,0.49395232129946864,0.6447026230668952,9.869121023919972
72,-0.6256893024778972,0.0662240908956929,-0.0018127303723509316,0.16573465887828998,0.5460867652307096,0.6728715559492024,9.857743523431008
73,-0.5923757680224955,0.08319787324484026,-0.09925858598443643,-0.09070203247176216,0.5043249329821076,0.6731623375493875,9.846947553388889
74,-0.6374573691862007,0.06839788260888863,-0.06116458204527058,-0.03589310100061637,0.5205406831334596,0.7490707745451567,9.891385367868287
75,-0.6038939532146841,0.0872117969171789,-0.08685167980209615,-0.07265275414004121,0.5228263375519976,0.6992253240831402,9.857683687120513
76,-0.6282713803862219,0.05288513425770009,-0.10200353051431137,-0.07307041512348336,0.5188620360775189,0.7568200822288252,9.866153119316206
77,-0.6169958672541699,-0.004756394381685444,0.03834340000345975,-0.09793801899578614,0.5119875253122845,0.6380160203399146,9.874062739816168
78,-0.6237956050618081,-0.045868788087900556,0.03132884177309116,0.133429776851118,0.5185035616081359,0.6166188946345253,9.84066297348474
79,-0.6237327002674344,-0.041181535850470116,-0.04270338410993261,-0.05993979796080154,0.5324681556633969,0.6279669887670124,9.869656665089211
80,-0.6317914302096967,-0.05221754363332167,-0.10368072860701799,-0.07977703958177591,0.5206852628975988,0.6689804762646965,9.88738628681414
81,-0.6111104666872131,0.019684633618712408,0.03346980949586713,-0.15659896727586844,0.5059889111533519,0.6045951569862833,9.930942888787358
82,-0.5853523236417877,-0.024501498861501363,-0.03721678063561058,0.2172632052400742,0.5442922163445981,0.632293682882999,9.933425176813312
83,-0.566317969390717,-0.011229424001187082,0.03620731470992026,-0.28091627532850133,0.5016479878811843,0.5205999904165404,9.957092110048691
84,-0.5316125030574066,0.04347190970024949,0.09194181412168377,0.2357183319603326,0.5264700111247869,0.5372052577733711,10.013771765413765
85,-0.5401245947188468,0.08293812554364936,-0.028458503603989237,0.08814022807742364,0.5182901806487272,0.6320678740676919,10.019222541565783
86,-0.5797539514329811,0.014901000488096165,0.0068837331250045436,-0.008615734072476997,0.5343862101074782,0.7497496786298635,10.036649361885882
87,-0.5713137084869829,0.0002017473940338528,-0.06108859547666242,0.04594380529827403,0.5048511531582176,0.5792217236306557,9.958939797475571
88,-0.5970511477584418,0.02249887197303783,0.004836895007168638,-0.12928970537904372,0.5373051899640993,0.6917224958057789,10.043094454142956
89,-0.5375322527741769,-0.0012083938305315432,0.06667941804640408,0.12572209091719636,0.5012333548333356,0.6017217830496369,10.010748600890773
90,-0.5804087230728512,0.019428394785970665,0.061972824073164304,0.08826728001563752,0.5465493808134476,0.62657340942312,9.993675160556089
91,-0.5688171771190514,-0.017688766932799044,0.09844892262498613,0.12463612458466866,0.4761521407785729,0.6730564441548453,9.933757864801755
92,-0.6077238841924666,-0.0021182541567174827,0.02321756705374282,0.09168770069320062,0.5492980666355094,0.6167560177882067,9.82188475815524
93,-0.6493926795773671,-0.025188809991504496,0.035508449124204325,0.01596156548940899,0.4963649251980309,0.6753957702433696,9.800808202481392
94,-0.6424534303619899,0.02234191068424291,0.016591759601714662,-0.012512727984081186,0.5446976072266916,0.6441209448992165,9.74038060255924
95,-0.6650601838262082,-0.030915864165699858,-0.07604511247393578,0.09135609654035332,0.48596526417126035,0.7176401035384997,9.753893018842922
96,-0.6366476797856302,0.0074118977381388215,-0.02349916099298622,-0.2549154805752906,0.5345952589551034,0.5493490583113042,9.794780126012629
97,-0.5952030618516474,0.030964654804676365,-0.08076806840341448,0.14232269477013396,0.5155968584336684,0.5993211793744274,9.878326193637552
98,-0.6159014983904959,-0.012261224423284672,-0.037609318818600045,-0.27120047885531257,0.5132620152959382,0.6979601078302351,9.933674759662404
99,-0.522388721756697,-0.04017034535468533,0.033318543397630296,0.06578799338581293,0.5259999358475832,0.4929513136163713,9.917404552743243
100,-0.6403992572057315,0.009471431271493469,-0.014897332095982457,-0.07070533093107012,0.49279262197579665,0.6469074574912327,9.964146780045017
101,-0.5687987152458625,0.04531377920774216,0.08385914666511568,0.03533945782954536,0.540656598635223,0.6982363133585641,9.977889281132645
102,-0.6060019399037213,0.08162405778419085,-0.002192685806918556,0.1545454476063405,0.4790685690307394,0.6726657825970368,9.87313591477449
103,-0.6063472379854127,0.0719068027499248,-0.09337133012045012,-0.021688435201166048,0.563754784152819,0.6371186122928316,9.880029416221069
104,-0.6238381788997647,0.07781029363813621,0.02846835590619096,-0.09980585629005628,0.47704891083653256,0.7855758734144437,9.919753531172207
105,-0.5928489583664979,0.020723390682589975,-0.04511300287811041,0.21224058213699462,0.5736606715751399,0.6638988781403405,9.832505615848623
106,-0.6108626607247766,0.048327715451800236,-0.057779051600179585,-0.26822672535598896,0.46893548167855725,0.5838435422590535,9.856747667012543
107,-0.5610555526591307,-0.016666841765111323,-0.04395575299055577,0.16594888175223113,0.5443033877268616,0.5843337655247282,9.942297176815151
108,-0.6006186861221492,-0.04344686403291848,-0.08476512255414166,-0.2039591577055671,0.4883502918040113,0.5920922507679972,9.994207695937796
109,-0.542842892120022,-0.03185662937396028,0.023630601867598848,-0.01882162428145566,0.5458672163135188,0.6102887453780389,10.088703330761838
110,-0.5500527948694242,-0.028858411254580052,0.07544781381782276,0.06666697397384819,0.4775467741617394,0.6060945731562676,10.054829584620599
111,-0.5679776423490484,-0.01764970498154092,-0.001954014283334169,0.0509047820318923,0.5358069783724879,0.6833999530485025,10.002283255304013
112,-0.590860339039947,0.02455052307774217,-0.09961365384361638,-0.0836146674713788,0.49662399104929755,0.6342638865833687,9.957268242754267
113,-0.58565726143359,0.04530534352709509,0.05833310463762168,-0.13578197248245244,0.5202458661929155,0.682554952070659,9.990838586328108
114,-0.5679417171744586,0.02483284221001139,-0.04550347403075677,0.2939885795038942,0.5145528160462042,0.6847685488226979,9.94560128410558
115,-0.535625856056374,0.04014112974854918,-0.01807696027836139,-0.32817501034940916,0.5223259653242033,0.541887661274061,9.964761244301187
116,-0.507346867365626,-0.015125521868751667,-0.054026354372948504,0.2658775411890193,0.5038555649217057,0.5358211431454925,10.023143619264722
