,V1,V2,V3
0,0.189161714250843,0.47750815061658036,0.564283992113649
1,0.24462287191011706,0.511727592645255,0.560216474984556
2,0.13642564702454066,0.48743973985542166,0.46638152791854914
3,0.17881368708717527,0.5182086836362082,0.5349012217689461
4,0.196345304611372,0.5003258226281154,0.42912277463803444
5,0.17268851063565427,0.4953204040458317,0.49580837905259706
6,0.17756845644700556,0.5055645627462138,0.4900130904665955
7,0.18418130720929238,0.5038763136267737,0.471276859997531
8,0.19562372348795073,0.5040187033194093,0.480830481189952
9,0.3351493902646022,0.5108833246435683,0.5276317136051255
10,0.2163746575624794,0.4822159558532228,0.4804914270768052
11,0.181046655589443,0.4973546039249533,0.553728091355998
12,0.19447574532984352,0.5056352941974831,0.5519652835999854
13,0.19289632037856447,0.5002178651526987,0.4612469413395494
14,0.19459584640092253,0.5074098962004071,0.5431273136443412
15,0.21440876159069824,0.5221548630791363,0.47747790498680936
16,0.19588248228743677,0.5876563416943311,0.4737129769986111
17,0.22002898995910952,0.4139595692327319,0.510587962845126
18,0.20142877107203402,0.5188534996058627,0.48524079364498723
19,0.19821079275346434,0.4949561340995694,0.5122115747179657
20,0.195182962746557,0.5082886938664889,0.48944157368891145
21,0.18454907261442607,0.5030771838300342,0.4987916266203026
22,0.193198368898987,0.503112593652027,0.4893502292262205
23,0.1947527297055661,0.5068064776067749,0.5211630797937103
24,0.1925199099155451,0.4973042739454593,0.4801766115697059
25,0.17487169725238463,0.5022172661961226,0.49242335634466955
26,0.15884372828521276,0.505765238103479,0.4940733122383727
27,0.19016929901724408,0.4906595752810295,0.47207903358555364
28,0.1933883215177407,0.5553744503667182,0.46440381932179436
29,0.33552373923347845,0.4791851444862771,0.4944166310596551
30,0.04700841954768685,0.4707159313483815,0.4823319327567513
31,0.17312782846494518,0.5426859194643157,0.5461198547166819
32,0.20024494566662654,0.39720747969154246,0.3509562111947312
33,0.241653989049708,0.5283238652048063,0.5131503335685601
34,0.20741519751049542,0.4834102915797491,0.5001091917068504
35,0.18898211225694436,0.5306879078815281,0.5210782758317946
36,0.19885400895542701,0.8683126517950929,0.49167171716207525
37,0.3771266209373016,0.39697373752582626,0.4861291267286817
38,0.2378235420775522,0.49352293768330757,0.49520707098365274
