,V1,V2,V3
0,0.6160266499386141,0.5750596263043788,0.6569872144800792
1,0.5467211510545411,0.6149422785098138,0.558215363917306
2,0.5044855632675247,0.5766926134983501,0.5888553586829919
3,0.5277744615070631,0.45726493380020483,0.5814340342169859
4,0.48353678516154913,0.6566268568048937,0.5799959574775548
5,0.46319800933226046,0.5123571771125828,0.5978310492735956
6,0.4533918953020189,0.6253618084379614,0.679546367085412
7,0.4468581532594203,0.41155298410419855,0.5567488748792615
8,0.42224461999527535,0.6278321859784951,0.590827387331565
9,0.428118648003583,0.5312884493861699,0.6839869290736712
10,0.4312499798399469,0.6020791951307782,0.5094564600280247
11,0.43646838575525465,0.5310084035079348,0.5788895598358179
12,0.3796833762343386,0.6209176755669634,0.5453194854064086
13,0.397896423484642,0.551094831093582,0.5836000710434516
14,0.4322525345285951,0.5911814047089736,0.5416981663946822
15,0.5138611188471511,0.5660550016063373,0.5763737561585495
16,0.4415187552110579,0.55517621448196,0.5664035771081013
17,0.44335844891668547,0.5847164869676976,0.576561904725435
18,0.4294570832863252,0.3894218790593672,0.5669207897730335
19,0.4248367249858587,0.7161822086485666,0.3666245629337051
20,0.4215887526789552,0.487060959915605,0.4996638925350361
21,0.42688771685383475,0.6347380846239167,0.6168902952659933
22,0.4433460921479872,0.5127469058984984,0.6033256880001846
23,0.44563719427734405,0.615473888002102,0.566449707945148
24,0.4425562511839841,0.5520284058667057,0.5718597852865773
25,0.4400714901194219,0.5606716440767614,0.537890500161438
26,0.4391446016689936,0.5809133389301849,0.5509754178910985
27,0.43856211721232513,0.5705842544969548,0.4741630795135706
28,0.4444093328370199,0.5671884040343692,0.5817122788324637
29,0.4386755308581908,0.5734938969470358,0.6647369633346096
30,0.4382895509299862,0.5929021947068671,0.5141967454179638
31,0.43804032449172586,0.5629921237884142,0.5894770152320254
32,0.4378987038507127,0.616329264087169,0.5693149635452576
33,0.4380058082563538,0.5407780354958199,0.5745864924978047
34,0.43797516502339123,0.5829689392344677,0.4626357456438513
35,0.46737447073928345,0.5646736624724785,0.5470293750410347
36,0.45585997676537116,0.5746797001313149,0.5934302339752046
37,0.496063313219157,0.5704530725125148,0.43595334118427925
38,0.4730854541398378,0.5752617681652407,0.5884639512318569
39,0.4580132306780025,0.6162197847547821,0.5692881603856876
40,0.45014688959226684,0.5406871560429602,0.5723495789055105
41,0.4458731608042185,0.6839445000723375,0.5804545566814252
42,0.44294140973973306,0.4629521261799804,0.5719358599232692
43,0.46766217295814994,0.6514331980254692,0.5951670729411592
44,0.47439678599179286,0.5151511325361586,0.5813127746798428
45,0.4616693283879092,0.49248681017733403,0.45927629355269145
