,V1,V2
0,-0.09877769353830756,0.056114788914327085
1,0.03336756009626867,0.058135463972785587
2,-0.0073192794389523586,-0.0007298238264992961
3,-0.3978691233224973,-0.2053357408424451
4,-0.027172857015523924,0.13647270549094567
5,0.02144648392247883,-0.004424331992898509
6,0.003667710906507408,-0.07539929651064234
7,-0.15108854926094076,-0.00597197564826941
8,0.023679717472426243,-0.001746147295480478
9,-6.811683643082737e-05,0.4874987133410431
10,0.007680486152937965,-1.5132568860731287e-06
11,0.0036678139929032304,-0.01482312936439465
12,-0.15480791237643787,-0.009183906393239412
13,0.004324249877929741,-0.37420966834693087
14,-0.02235239748444193,0.1859319200172828
15,0.3702145915026241,-0.08847481371046874
16,0.037846902655212955,0.00014737275593526604
17,9.819911949800244e-06,-0.09486081789077742
18,-0.09498378915758632,-0.04922662814946354
19,1.612800172222629e-05,-1.019004047296358
20,0.00040877829145419216,3.97349779594154e-05
21,-0.17669450142984955,1.0578796096767302
22,1.0990804715459628,0.5713189450094699
23,0.00613005708932804,0.0068551508485529536
24,0.48470388078043913,0.27840169791794767
25,-0.13780519208657632,-0.04613823816543343
26,0.43767206587208607,-0.14605332726829934
27,-0.2520817680942408,0.15320006292188348
28,-0.02761816757888785,-0.02913873100585815
29,0.01596181537598106,0.9549847546353926
30,1.1063518620223134e-05,0.27054855971213565
31,-1.311209498521457,-0.1457215872149483
32,-0.1351373152283285,-0.004655418341007778
33,0.058813578088750595,-0.004438178345106331
34,0.9101456632766403,0.0444540206409064
35,0.07656614821131931,-0.005468919477214115
36,-0.0021071082392138366,-2.8355596424019556e-06
37,0.05053320035538729,-0.3433866944392695
38,-0.1496403274410619,0.4188954921890342
39,0.013258841649634513,0.06836547277423315
40,-0.24465152699403783,4.199489787293267e-05
41,-8.20052304722284e-08,-0.40458253151537704
42,-0.00022329191673442934,0.00042146719348492266
43,0.05160167567488441,2.6550777630042
44,-0.0027808203754463375,0.006920698069943213
45,0.1736665633336558,0.18939844200516376
46,-0.0007615754866754977,-0.990655949753438
47,0.05853862806116862,-0.0027959795743947606
48,0.04867047751992066,-0.0012661993064694407
49,-0.6238404239198894,0.12649452442338602
50,5.2934962507544226e-06,-0.09482492299712367
51,4.6376822605072085e-06,0.060624985289902844
52,-0.047225582372946856,0.1278827876914459
53,0.0005774908749971507,7.407875184909925e-05
54,-0.30836661734778603,-0.0005434717508995524
55,0.017205145047733857,0.008944592990712544
56,0.01324785150106046,-0.11032135688693523
57,0.0027120475342132357,-0.4219937219570234
58,1.5190052449457994,-0.5104228479820236
59,0.004374197718295154,0.00026920996365896715
60,3.071506590485881e-05,-0.0031133516065561667
61,-0.03926488193508634,-0.00048004135777221377
62,0.0026235458822430526,-0.021164502626872035
63,-0.08896575975207018,-0.0002892233852362114
64,0.20571953507455035,0.6032742568204993
65,-0.027165025151506712,-0.004518632470840416
66,0.00039795811667881566,-0.08844814950683372
67,0.7881585300079423,-0.2073480432869188
68,0.157786144241014,-0.10404675110085414
69,0.00142887892642611,0.012491006243381456
70,0.2627615524896107,-0.002232097444981295
71,-1.624022982917581e-05,-0.009358777150895945
72,0.05029035909550586,-0.0021061598388189677
73,6.956890783690433e-07,-0.3404425991353469
74,-0.07422946810826479,-0.09121790229012774
75,0.00796576024396841,-0.010872032613379122
76,0.08164829475473621,-0.011757827501710841
77,-0.004145833397932056,0.0005280500368852572
78,-0.13205797491739965,0.05283142185570122
79,-0.014736199572526915,-0.04196815939020923
80,-1.3477453546487395,0.0012438720343333704
81,-0.02244051108556185,0.0027347832880203747
82,-0.12433028532376211,-0.03227213687570906
83,0.8271883968213514,0.009694259344587855
84,-0.018024272623210085,0.07014733688229473
85,-0.3673143270824706,-0.4928127154969766
86,0.06604162774444204,0.003764255971140582
87,-0.0005378740432375938,0.0035150324589471333
88,1.1481256235827228e-05,0.0012966911131667856
89,0.0006713426005615627,-0.4125225666196366
90,0.0009170471119427329,0.07807728014638438
91,-0.005250054561245001,-0.0009998418600752877
92,0.08701594747129045,-0.06985633520106499
93,0.014325899188896922,-0.44622668933225224
94,-0.012189004400338299,0.003928787171145393
95,-0.0005041078787127739,-0.0016233537323360654
96,-0.0842218185433578,-0.30264898006545843
97,0.0022156000342234655,0.37714863629181994
98,0.04023511702673928,-0.22365451571297212
99,0.027558082709394145,0.020866999767692563
100,0.02323141979630315,-0.11087241390503232
101,-0.00020275794183357123,-0.0018446899286490084
102,0.3935887016853961,0.021603120214013297
103,-0.0008893117560350091,-0.003178405332885219
104,2.718152599292535e-06,0.011506435374892841
105,-0.0037993998133245954,-1.4760846141338359e-06
106,5.3664972871364916e-05,0.31459613539809056
107,-0.0013914775834353522,0.03403509528286479
108,0.8392398282618025,0.010553245595514873
109,0.007722535231930046,-0.03902919783211049
110,-0.47667806374567595,-0.007374422615521084
111,-0.008168231734596207,0.0008416396129102294
112,-0.284052814852433,0.4922686483477978
113,0.06812373739005771,0.34313649011608605
114,0.259730292231915,0.0007255331992673964
115,-0.009176003694313973,0.16516423226710952
116,0.02309473542617835,0.0005773288518704849
117,-0.0009281728725900811,0.0016772468429846383
118,0.0067946363640705365,0.00010152218845028543
119,0.5199282328927549,-0.001864377009096141
120,-0.004267244426171958,0.016450882775000657
121,-0.18751404355898985,3.0783134353873756
122,0.03705707564713747,-0.001311487140136871
123,0.013783559748184702,0.1720368044320537
124,0.03059115707295855,0.08359320884137464
125,0.10814830176682806,0.00010194388402977447
126,-0.03160277928510582,0.05625922738398984
127,-0.759906739539911,-0.0055832474674174645
128,0.11278075428034351,0.0007740105393529229
129,-0.006824259065337121,0.34406828780868043
130,-0.1760167556646789,0.4389038415349978
131,-0.15946019567053815,8.003974334696779e-06
132,0.14366746869361618,-0.00014375601450693166
133,0.0005913373612743593,-0.20414720557889499
134,0.002779115342338165,0.05223652342644212
135,0.06149639244613647,-0.01221213821093188
136,-0.031015255375831163,-0.052417999533765615
137,-0.14242632559100507,0.0018910817958054619
138,-0.062054413601901094,3.229665643951105e-08
139,-0.1347675005406797,-0.27422177611934767
140,-0.002466651593228972,0.17806310547635554
141,-0.07072901753215059,-0.4532324078735413
142,5.766999742231717e-06,-0.4297703969871323
143,-0.011117996624525162,0.08552302467660626
144,-5.11606292133364e-05,-0.002790608812886104
145,0.027435933672300586,-0.5134011467995103
146,0.27515149853905363,0.10547221783253008
147,0.3766836686114555,0.06592883965012851
148,0.00015177895729872847,-0.0009749606581450342
149,0.0009578141841681246,-0.00012254208482325203
150,-0.013139110215719752,0.0004106146380373026
151,0.10180535436806322,0.04972519278395301
152,0.3594168418232838,-0.00041804333571514204
153,-0.02091633725384449,-0.14908184142931494
154,0.04461287984536092,-0.0002202091801255008
155,-0.00357955741866673,-0.016295850276323225
156,-0.0005010305484286223,-0.46148650798814334
157,0.0006258471045634557,-0.015511336353596084
158,-0.006456653594792307,-0.13079294187536183
159,0.07171682305432761,2.7602418005990753e-05
160,-0.33470808022533993,0.15441898138245463
161,-0.03362778540825561,0.00931003497940982
162,-0.00017026987722210373,2.163138637200286
163,-0.11405886631265563,0.006947603016055005
164,0.004690448793295354,0.00016369278099453175
165,-0.3476606952009682,-0.08280915662804121
166,1.679916596714915e-05,0.05727088475295831
167,-0.29876320501055503,0.003638912781477629
168,-0.0003064214435112574,-0.46662527817602895
169,0.01311532685117173,-0.031182597541595105
170,1.0699833431948498,0.023926942193086442
171,0.1251452167415064,-0.011424430284854077
172,0.42298444625476717,0.006078478464805565
173,3.140464242429138e-05,0.0007637724678317767
174,0.94707490549819,0.8549344345651498
175,-0.0014042641509813712,-0.34395212169847955
176,-0.0016040665045073525,-0.0006518461834528581
177,-0.2107406185059286,-0.2511571192691803
178,0.0010978311450849938,-0.07604420910078483
179,0.11695742157532428,0.7353939335219501
180,-0.025466908206178796,0.0778874439865898
181,-0.005090072216030165,0.020831658947421713
182,-0.009960373407226362,-2.439634385282424e-05
183,-0.0036413641631518317,2.684488165055803e-06
184,-0.020577963058966732,0.8513599464701026
185,-0.24605921974869782,-0.11331712482997783
186,0.26336070006078627,0.21776111190224087
187,-0.7665801711083016,0.13930303517028758
188,-0.07968098983787023,-0.07546036890976615
189,0.004061586573819365,0.0013921522565681428
190,0.10350877926005149,-0.0341531864094014
191,-0.0009077118278944665,2.263606486115228e-05
192,-0.002272441409644162,0.07261454517693999
193,1.2111503001165925e-05,0.0031830603292523083
194,-0.0017843427181020903,0.198425394861075
195,0.06739321141138119,0.047632951924298714
196,-0.011259370471174939,-1.1110455871623202
197,-0.09568901466404979,0.0595336544110856
198,-0.010559766446351556,-0.20214763956796
199,8.921648096416672e-05,-2.5203155926041934
200,0.1857299119093177,-0.0034174478135521806
201,0.40950593806920277,-0.013819359755037206
202,-0.006371926409618491,0.9322533139903652
203,-0.31389657716275643,0.1192923234064139
204,-0.26502227728631467,0.06957240696713943
205,0.9600067950570514,6.277168251673169e-05
206,-0.0065387401309641635,0.08295301929962229
207,0.009601290694523645,-0.025267686348960407
208,0.7047903088465116,0.15341657657427293
209,-0.031459327646926376,-0.008001465746360594
210,-0.0007366384367113491,-0.0002151450498419578
211,-0.01957132637371751,0.0032016640644922083
212,-0.1316230064740346,-0.03216432284437716
213,0.051153077399535965,2.757783248651826
214,0.12103322779104922,0.0014897473414768588
215,-0.6578500283072002,-0.0056389648507309455
216,0.09461293696292754,-0.07549681724359052
217,-0.0013138762317713886,-0.024373714338994976
218,0.0006191626970346079,-4.2690326301912274e-07
219,0.0007746995194383627,0.019852797747457008
220,-0.22303180897564667,-0.3147475248632226
221,-0.0030042791025638883,-0.008418286578043981
222,-0.09729866208207782,0.6476372155464439
223,0.7025503960439315,0.00416830488119352
224,1.044383412929664,1.1944927191224244e-05
225,5.9341113770394906e-05,-0.0044689174350661665
226,-0.16386749457945654,-0.000773645510843888
227,0.15450291833916593,0.0005506247555549411
228,-0.0006859198675957033,0.2976199219461176
229,0.531763025891601,0.269353267728582
230,0.76304729164584,-0.013446044432247811
231,0.46818225612347675,-0.060804141589378205
232,-0.006175139738415653,0.014723942640839064
233,-0.09942354767873636,-0.0155839039836786
234,-0.029150019800886308,0.10430508756610012
235,-8.943154925763112e-05,0.15288940321252814
236,-0.07883956484479666,-0.037359035934842716
237,0.16995099921097673,-0.9193310699751698
