,V1,V2,V3,V4
0,0.7049664747705722,0.5905834066277863,0.5038434571186704,0.4481408661551413
1,0.4934910864980932,0.5769254530915447,0.4757112296637346,0.4449845157168048
2,0.6504483905410834,0.4989292907803823,0.5107070171870458,0.4588098284598918
3,0.7131366005330771,0.5583835964140229,0.412613969933847,0.49188103625146795
4,0.6649343409324171,0.5656999040854264,0.5169696358942856,0.5301212497768626
5,0.7601680043001386,0.5496496216194968,0.4964885770709843,0.517743825486269
6,0.72891792028435,0.5985994388484851,0.5089778157396309,0.5481755982278536
7,0.9775187297930891,0.6036928603778564,0.47967334084810337,0.5491985123029703
8,0.8067974462067877,0.6821972890747614,0.5082663344402656,0.5291209223580948
9,0.7453106238572522,0.6854857818663492,0.38933966937419245,0.5058227801670816
10,0.751868419833767,0.6211139994318894,0.5372849979546996,0.5055127487028297
11,0.7272498110184035,0.6332591779644903,0.5667351201665498,0.5007234987769031
12,0.7189169329532248,0.6219077437223086,0.43889180884967577,0.4906661111229021
13,0.7160684149570163,0.6176986252319949,0.48753087693739294,0.49951361419866597
14,0.7150438393246653,0.6065128537418198,0.5272195636887864,0.5192250923289792
15,0.7183632423716297,0.5945900626231971,0.4879413500769251,0.5168518630465355
16,0.7234208912621687,0.5792338992579636,0.513034973488254,0.513334261795037
17,0.7182214087344796,0.5701342642478417,0.496894173816601,0.5167516939062661
18,0.8001851307229304,0.5787329608521172,0.38930406839228365,0.5151483492532376
19,0.7082499714599514,0.6355794988955138,0.5548033322393241,0.5494156296861518
20,0.7110350976513047,0.613605780127203,0.4434203218940804,0.543007445212344
21,0.7213349080949439,0.6027447199316243,0.5647378171135236,0.550958412310107
22,0.6938178888828594,0.5974526425318164,0.4528409057772007,0.5603003011114549
23,0.7617990398551289,0.5832009217621404,0.5140350785885085,0.5675211745693286
24,0.7357242904367305,0.6598744566681464,0.49904644631698647,0.579793675339567
25,0.7216746547769974,0.6406820434840503,0.48485467038283203,0.5468612197221723
26,0.7191562777081529,0.6223463082548061,0.5023772567098911,0.5124109028668825
27,0.7132838139703673,0.613466861830019,0.558384250360466,0.49388705497602803
28,0.6680587148071729,0.6174137286682263,0.4534466672569502,0.5037542904548701
29,0.7077486530391445,0.5583426652279956,0.52472892147327,0.5053688619429132
30,0.7241592754024613,0.5714560619622198,0.4889723391818435,0.5255886662517892
31,0.7178601772256621,0.5925674462924667,0.5060999345912476,0.512744081768154
32,0.7157038504650132,0.5857865523184022,0.4972113776052222,0.5023891512726657
33,0.5786335910342061,0.5909497404392259,0.509413636948769,0.4904043867080805
34,0.6602867626357233,0.5213963364910769,0.5280005941099393,0.4932817362072555
35,0.6947617789772148,0.5241788497683904,0.46070672463211,0.5259721093450708
36,0.7080561179220091,0.5459487612822094,0.5645983962642979,0.5485947667649387
37,0.7500179813775042,0.5653412388430924,0.4594209691606174,0.5814492715132308
38,0.7246157080105353,0.5938170432736037,0.5194887817131216,0.6012024789010503
39,0.7112674587110406,0.5703618920226479,0.5195366207055114,0.596699876565257
40,0.7258310738130286,0.5813462612598342,0.4907774140491144,0.5986336732230061
41,0.7183767302392106,0.6063678235015888,0.5005668026896127,0.5900621698684541
42,0.6795651894644159,0.6822010286616164,0.49897859777479553,0.576769716051535
43,0.7283510825463907,0.6174055639902933,0.503437618033526,0.4967098326611154
44,0.7103279417935545,0.6154695592574094,0.4831127444794209,0.488256997783016
45,0.7106437730393991,0.602382663838322,0.509136848251287,0.48241974198703447
46,0.6976199295342111,0.5907494463540476,0.497861537639657,0.4770578692097852
