time_index,E,B,F,C,H,D,A
0,1.2005060011939779,,1.0232315633919302,1.5340226469787515,0.1071306814830768,0.6199944970615678,
1,,-0.27145285448416206,0.21309172154834086,-2.001588311144843,0.11095194049707215,0.47940040222592406,0.06408079370017299
2,0.85158001889745,,0.9578147980131898,1.9343654223790625,-0.0739493920627727,0.08191974607440111,
3,,0.691660662866358,0.11228389045802135,-2.4958086525558985,-0.3462245261370859,0.6394011952718228,-0.05746045856578675
4,0.41206385532366935,,0.5755913928762513,2.475753115711444,-0.966079075442698,0.5584524929294223,
5,,-0.059442930690857994,-0.19726139959210492,-2.5171048373727154,-1.4623405536281764,-0.5458629948747743,0.10506420280613958
6,0.32623184810042677,,0.22102864340172867,2.4979713657763023,-1.9370114460845873,0.4962774651283443,
7,,1.274093594888904,-0.2165259461356232,-2.5098868310866975,-1.8414516325261776,-0.6156858990834689,0.01654585673142717
8,0.17011083775362382,,0.40590397142631685,2.159598106487842,-2.3002778756179603,0.06545895208639314,
9,,-0.5809232013140724,-0.43091776157883255,-2.4382438318107544,-2.2995110900953954,-1.1640590595914935,0.005065416026870992
10,0.2729110863453581,,0.434656832754928,2.434463486025756,-2.6786053840527244,-0.007152825813101813,
11,,0.8735000972658977,-0.2380159977139746,-2.400665612194868,-3.0287260307565234,-0.7388981968518532,-0.157122497375169
12,0.1967188625632863,,0.7632271459766427,2.3675656122245172,-3.086281961443031,-0.4771259860262922,
13,,-0.4073757830219632,-0.10060278110547499,-2.7052620906187506,-3.4593477368748293,0.2785069615699748,0.1315626037167465
14,0.6953490394210109,,0.7484992952979137,2.5921583358327625,-3.85474848477656,-1.0779424800359039,
15,,0.8522462652958882,-0.1582090667236904,-2.568078594677647,-4.1796053884802005,-0.1231648516972233,0.08254414841831138
16,0.6377369300723994,,0.6936153744351125,2.5306371552758655,-2.467625682927123,-0.552285985518999,
17,,-1.282444162512859,-0.17184539500885834,-2.604654675995764,-2.8720733490918633,-0.3889678134412497,-0.08151139477080456
18,1.0658442683621783,,0.6866252166660987,2.634177824423654,-3.447603096437907,-0.6135046785121877,
19,,2.895107343227235,-0.18062935109772607,-2.612674649630343,-3.8168305391199273,-0.6007856278626318,0.123252658518232
20,-0.023779190149132906,,0.4616329479508253,2.4949437331178967,-4.753256841338635,-0.36578874072778056,
21,,-2.16938001393021,-0.5277938537747762,-2.915361816728119,-4.824784277063706,0.16657952789662075,1.065288133962658
22,-0.19014058825634866,,0.3757911934083166,3.2050225792713416,-5.210703653667372,0.009965074701648495,
23,,2.7795576116741043,-0.48741425014254885,-3.165478787279905,-5.541650768422859,1.002289551150117,-0.17762317790185922
24,-0.2729225550006806,,0.39629574207594787,3.0469587798518973,-5.801728574162641,-0.2567262454725289,
25,,-1.8892278745346684,-0.46464957713555444,-3.022193281858378,-6.299919504634823,0.8352072158548773,0.5784625706455769
26,0.2887283858615144,,0.41229706592625304,2.993312041779209,-6.546613555509407,0.43508169473443215,
27,,3.494969499500954,-0.44308902963801444,-3.33399684651909,-6.529564001575081,0.22727471964617807,-0.33679008100606433
28,-0.2103858807116665,,1.0288658913170914,3.3068807695275564,-6.656914485498689,1.7468337812112897,
29,,-3.194590887283002,0.5110161009242853,-3.2947246568960984,-7.083238945345921,-0.043340437415486016,0.4149970717315121
30,0.3477629415994741,,1.6071294651395307,3.268377873793094,-6.721635659806245,0.8595639450103896,
31,,3.107155825874805,-0.39947067196653496,-3.3434287590955387,-6.945885978219135,0.7918939348838283,-0.29262828522638573
32,-0.23917401695730578,,0.22227386563527948,3.3180623659649373,-7.151739979419772,0.4511416275020296,
33,,-2.3302811382710855,-0.5515355692549145,-3.291272866328953,-7.287333910678154,0.5129540710745691,1.1454055935100367
34,-0.03471466979740109,,0.3963122850530071,3.282745072563444,-7.845891791027245,0.38182970134539285,
35,,2.6346286543306774,-0.7344727770167643,-3.2883294951280395,-8.312349894551724,-0.33267043651169936,-0.6706466239690683
36,-0.22365620828967692,,-0.5161748806690161,3.458447614652596,-8.391044741732628,0.1090661139042986,
37,,-1.8710639343971698,-1.2899760219563432,-3.431531963047686,-8.448808448282247,-0.44033315513228133,0.2808745727576588
38,-0.004646516023091601,,-0.40515442333984686,4.396238111647538,-8.50706532997085,-0.2574418177469595,
39,,2.1196747412743857,-1.244872384472486,-4.359065502325877,-8.096849855972302,-0.31412334202372816,-0.3893449892736882
40,0.3894808689896916,,-0.21071274850247895,4.32402675696791,-7.713259801713104,-0.0525560267432809,
41,,1.3023252644150074,-1.0573827559540567,-4.332988339656089,-7.280350720180825,0.1373130214775795,0.24844843533202898
42,0.1765645153444606,,-0.1785833474809953,4.408999565575492,-7.005783267099661,1.1452074208453054,
