time_index,E,B,F,C,H,D,A
0,-0.08791859310599778,,-0.49009079979421105,-0.07514911475131425,0.3179635759776198,-0.8998803576544784,
1,,0.2818333218089162,0.27249478358858564,-0.1869668192937237,-0.08290475739867932,-0.42499221697480405,-1.6053872630390447
2,-0.07141536824295415,,-0.09763605276179832,0.03565036123547622,-0.3634382387325382,-0.1308698366894653,
3,,0.1458844198888408,0.29242102311548834,0.042303570300815725,0.09044236819759222,-0.3309268972627742,1.352603548096715
4,-0.029197741782996035,,-0.41975310104612384,-0.008569434326067079,0.004660689608863865,-0.13802386957531274,
5,,0.06186106870691128,0.24595191611208625,0.009005431542808091,-0.0803513211644081,-0.2520291252191165,-1.1973384909002815
6,0.07282085661855474,,-0.25070108512186207,0.18947623096192667,0.015062381958039087,0.0687835835710253,
7,,0.05145237565121121,0.3136525038067708,-0.04671559859265404,0.22769386406898112,0.08355453394925262,2.636318421472124
8,0.090014267640809,,-0.21368255900236102,0.017734143439045547,-0.24529450601086203,-0.3478260716188479,
9,,0.006492152703577114,0.20414855424333483,-0.008131643747363474,-0.007658312207617424,-0.11913442196612181,-2.860392958928862
10,0.20269402412421963,,-0.15710672747357718,0.1707088527883051,0.06638731472845877,-0.021076117331011626,
11,,0.09096918658586603,0.24445588534794607,0.6964021245239864,0.15722380738815855,-0.05874441746855961,2.4149285678573857
12,-0.9414752843806724,,0.28484682776629466,-0.29040942703441736,0.6076271151758035,-0.2503698648232896,
13,,0.09907017565870799,-0.025070399968952484,-0.24877999822218047,-0.17439794940426953,-0.5121724972853813,-2.653159735523042
14,0.3640468437798328,,0.19507599756454552,0.20339865590983647,-0.8995384115029315,0.08307166100324676,
15,,-0.04730630451954696,0.018007773197418517,-0.06441800351334825,0.060899644809440934,-0.7407575010584339,2.2418951905252937
16,0.12880966996544616,,-0.003738284419512912,0.04284454147265292,-0.07448867909085428,-0.18143439705584008,
17,,-0.1106115822300153,0.6774376131227002,-0.004787181253353014,0.05074786495038629,-0.0927830094274597,-2.4871646661677786
18,-0.08707808406580672,,-0.5406094118530262,-0.8848577860380973,-0.2231480648057922,-0.1326976510734208,
19,,0.3765993502535601,0.9619796668242779,0.19368093523248903,-0.7167234004820057,-0.24657635452051443,1.8087983916013113
20,-0.4823303350030246,,-0.6398202317919905,-0.036004613874529544,-0.25072576839486727,-0.6351726248094023,
21,,-0.05245009406054266,0.5319650494965499,0.3038443173271176,6.350505195383202e-05,-0.26583920903187297,-1.9580713565364025
22,0.26821328175315673,,-0.44399746832269105,-0.21944252928552274,0.2920178080215985,-0.03790075913369866,
23,,0.2709528783624788,0.506002824158717,-0.023496405241407767,-0.2546930190914458,-0.24921861743073556,1.9292342559586346
24,-0.09087277507516249,,-0.378215036003869,0.08549438698146727,0.0002878052892836547,-0.12007124969885127,
25,,-0.08339391900647226,0.3713187042104883,-0.015164894810418092,-0.11498328627296414,-0.01569012892357496,-2.1943526268100086
26,-0.026911805374012724,,-0.2828132186889294,0.006072479132503531,-0.03107175277196822,-0.24907103815846754,
27,,0.23694956259209518,0.21564153016929088,0.460038937749265,0.06559932984981323,-0.07753530483756554,1.763800245054597
28,-0.08807751634318758,,0.19416472919679267,-0.2659480998476363,0.6659873040841583,-0.0246739741623139,
29,,-0.28439991420364263,0.04420445432807695,0.05450984096223561,-0.570711610447952,-0.5654581611663554,-1.973838647385823
30,0.06440762086577029,,1.0054220464604118,0.11393284055964165,0.13834379674039604,-0.5228259322387389,
31,,0.8078157071224271,-1.0487858879760577,-0.023117837475092072,0.14596118421536125,-0.4017365848540889,1.6066705900121134
32,-0.299436678257014,,0.7405066217839549,0.005266508545028572,0.027580901193157308,-0.24733570668614716,
33,,-0.43257706703524257,-0.5817488261324845,0.04286949988718879,-0.47031908849672316,-0.18386218743988975,-2.8378354292829395
34,-0.028185218658871837,,-0.24494255822845262,0.2186278218060917,0.10973151612758622,-0.3830461963043646,
35,,0.5489603754595316,0.33322498863423294,0.1652119722220068,0.1988333915840754,-0.13069516311036236,2.4074762489920487
36,-0.301693604476016,,-0.16121607494899062,0.48278352815637476,0.13544675140405624,-0.3045777656877295,
37,,-0.4639796780352178,0.5095985844213969,-0.1505552228623921,0.44722917340836,-0.14876918921104945,-2.3753027153596835
38,-0.06360614145630127,,-0.04979507358116525,0.028598928524161845,-0.1291726043880863,-0.3672539946543194,
39,,0.2659088294020553,0.05951177516869554,0.3045291169506119,0.04730558819844251,-0.1602657756631864,1.9228448153929962
40,-0.06478034586948722,,0.17250207000928772,-0.061990981044176476,0.26838030799281287,-0.09640402076710851,
41,,-0.09029458578106372,-0.09291503155473235,-0.03619485565440978,0.12267640951338799,-0.3188016599201346,-2.188678683635576
42,-0.04941577802848481,,-1.555156258360313,0.007443738362709563,-0.04465516209534912,-0.14128681645298996,
43,,0.8482519002561238,1.1106851975033019,0.0033847500129839765,-1.365946828963553,-0.4764562866258906,1.9523495125577766
44,-2.0267069869860643,,-0.7611668048274461,-0.03664989784911994,0.9576953415609881,-1.162473717280237,
45,,-0.46659055246150216,0.6605314273130511,0.03307431979915193,-0.2824803160756904,-0.966534480566723,-2.031790384424184
46,0.6862347253738912,,-0.5219050458477243,-0.0075507256852986515,0.06712890551961255,-0.3768003268462096,
47,,0.7205215666170394,0.405798981974549,-0.005626187856270485,-0.37246483912654343,-0.6320719552926845,1.6454268079591314
48,-0.5193514467877397,,-0.6655195568552426,-0.011759827082143513,-0.12780761182214687,-0.2991722736395883,
49,,-0.38669705327957854,0.5345337357750323,0.0016148813894042398,0.07073327605724332,-0.16078276503025765,-1.9132208818588314
50,0.07545065607417133,,-0.42189177011517476,0.8826663759783889,-1.0564800749193473,-0.08323247760850386,
51,,0.454849432962542,0.9333098411687959,-0.10088431843707274,0.3569726082624064,-0.9655455801985051,1.4935799222869082
52,-0.18390781501333908,,-0.6592065008445989,0.4435706112530653,-0.04323832310647846,-0.9471095229135419,
53,,0.050258898231009874,0.9768300567526451,-0.10099805388963953,2.077894244497568,-0.9267728188005023,-1.2964248825930371
54,-0.006069934349621671,,-0.7076901549505237,0.039309061812646304,-0.4371225122655101,-2.081788206225214,
55,,0.33283752551712326,0.5121115252100413,-0.02334538849327218,0.2826159201303564,-0.3889177649453642,1.428561650349119
56,-0.07908659887093411,,-0.38843976683945075,-0.02971932295276139,-0.06477165774688268,-0.2937230439320041,
