time_index,E,B,F,C,H,D,A
0,0.2981656438779054,,-0.04511340161959115,-0.026221452676095408,-0.40742335554540754,0.05575239081576418,
1,,-0.07781586950204902,-0.005249846280254712,0.004766649910369871,-0.1818253616123015,-0.04037134106317347,-1.2512528115900476
2,0.04122435428859429,,1.4501709981596407,0.0271971732346286,-0.04059321819913697,0.09708450064386427,
3,,0.7386951032772471,-0.3170994758607316,0.00018552060731839154,-0.1548455194503963,-0.13136004805751308,-0.8246747713815621
4,-0.36457424898429885,,0.4910442050631621,-0.0003979963162706728,-0.10512925133503077,0.5565749485557705,
5,,-0.2889633975906788,-0.07374795450123817,0.0038865432277716615,-0.044149297671519615,-0.1234861268032451,-1.0103800590479783
6,0.25295496669033934,,0.003834100747260852,0.3943066664764449,0.4127410120980788,0.1133328224792464,
7,,0.2871853863543536,-0.5853285820202312,-0.05394646396401013,0.36310025516817823,-0.2182768613549887,-0.6849160440161395
8,-0.310834266612801,,-0.16921831963667092,-0.006651098314171464,0.08422874858994808,-1.1747653580921058,
9,,-0.15715449038420778,0.12704035044295073,0.5459523757772772,0.03845114449196631,0.13982287079997852,0.25607077474000406
10,0.14462942719505842,,-0.29686881970786827,-0.07965156090230337,-0.017189186138407864,0.0201416424564292,
11,,0.26230786303800463,0.011855321386350839,0.4205220728571844,-0.660318431746637,-0.34377791503260463,0.15776361768015829
12,-0.3830521326257431,,-0.20986065052341774,-0.02717170787776594,-0.1398287815189333,0.400689019819535,
13,,0.07903418093738747,-0.04158622572101539,-0.16839628905287493,0.16570364010710123,0.001299064576411487,-0.1889893647386718
14,0.46910633676894287,,-0.10795191586482394,0.023069622959142437,0.043050876600649504,-0.006588571623043826,
15,,-0.4608899425313009,0.007171932041495483,-0.003198538520081266,0.025502566180655162,-0.0013979935325408657,-0.15276371240303988
16,0.023081574089112544,,0.006318472313374,0.00038123258660189543,0.011982566335360805,-0.09354054749112954,
17,,0.33647986912595035,0.026472860809506945,-0.00016699937066952264,-0.07933656606441958,0.010189772048271255,-0.09288232115041256
18,-0.2327141633947184,,1.5761761849177491,0.053185397444235366,1.9218514033142886,0.038479989280361615,
19,,0.5731383719457663,-0.24718577621677384,0.006493172415542701,0.8145721936143527,-0.48019179607343565,-0.0833734732205523
20,-0.39225044310086454,,-1.2672407466011903,0.35375572688668977,0.3111653469327584,-0.3700389090349126,
21,,0.2606408274171405,0.045766306995552855,-0.04848031270506459,0.25861909663393734,0.058908910450250734,0.20986699431172728
22,0.5038929985930343,,-0.03242819076885067,0.0067507933038500195,0.09626837187845326,-0.13838127353781712,
23,,-0.1779965034719228,-0.013719993007989522,0.05973923665988214,0.0016330889762350628,-0.025966450750556126,0.20362801297153033
24,0.07202402297136173,,-0.39489223648174754,-0.008042797985076339,0.018166693235996737,-0.33165250110829997,
25,,0.20026106820362677,0.23186374426987766,0.00012268581190543392,-0.04576570551885349,0.04206497206373246,0.07608891425495873
26,-1.6392204895512472,,-0.3079068732193472,0.014571385526558598,-0.06880534056606608,0.016200259258892367,
27,,-0.04345537797895011,0.04688522588271875,-0.04785690039516051,-0.022181644154968847,-0.3022561228456146,0.032795591712787286
28,0.2291852607501381,,-0.07174027626857298,-0.06820529528320102,-0.02805690421105492,0.05881893094066178,
29,,0.06996466292172784,-1.1236228849962975,0.007598324330941982,-0.061321462326077394,0.005656869467058218,-1.4663111882210025
30,0.3540461086969874,,0.3553581457458055,0.03797431924272357,-0.005130653465311975,0.11495462745556229,
31,,0.11835336407919426,-0.08199105836288845,0.10095961606061617,0.001178260319509421,0.011803689054543232,-0.9770472286982349
32,-0.16346120325092672,,-0.025145685667740454,-0.06090820469731719,0.03535275067744339,0.3599182022848482,
33,,0.12396273572777923,-0.023860499166951436,0.004521402182419294,0.0014827865737656858,-0.10948225461295022,-0.8437186538914457
34,-0.27109754302907446,,-0.01661523322056806,0.013787383391866996,-0.5763859233739047,0.902161036134697,
35,,-0.08100660121449083,-0.00407692212375116,0.006594109389828328,-0.2361582490674704,0.7587533028137532,-1.0913750107971536
36,-0.1395977400818983,,0.007836029786149563,-0.024415106896763603,-0.29637647253763794,0.11255934547424291,
