time_index,E,B,F,C,H,D,A
0,1.8191446046105106,,1.129467143711572,0.2539190405271377,1.6414180832942606,-0.31294183675944953,
1,,0.07497810741683048,-0.2575095565991161,-0.3027278380666018,1.9435034469897847,-0.0027983866873602164,0.06754435174384911
2,1.2544356379238097,,-0.1642123827963871,-0.2748663222007588,2.0105879409224694,0.2980175954428961,
3,,-0.026667960840431798,-0.19278159225135844,-0.56606894552118,1.8571495032377623,0.3964684190767421,-0.1601854948313974
4,0.9695764911610935,,-0.5476860554577234,-0.9999094646327191,2.002962222865695,0.33027462612884,
5,,0.03397271202593688,-0.4896084268717751,-0.9005287406162085,2.27752275924449,0.446540451995118,0.03492984723859119
6,0.8014654355964719,,-0.31758317177792283,-0.9176191835012542,2.204824097395041,0.6782933326161137,
7,,-0.12835066955377378,-0.8819302498006295,-0.7946644795464227,1.8084681397877285,0.7733055826687091,-0.30471973946529307
8,0.710715513584032,,-0.23441084923797537,-0.0419986193578864,2.3625760560235847,0.4124780803716781,
9,,-0.06620331762198382,0.2047208042709514,-0.039729009863457426,2.486770287974585,1.0401039020899754,-0.024459819700923285
10,0.6659732331400621,,-0.1235857642489239,-0.03374399545009769,2.64305992644531,0.9762695052829312,
11,,-0.7961768922219157,0.03738301526432777,-0.46258958381512155,2.6687867348843426,0.994468778165688,-0.3270064290259554
12,0.5566102838221693,,-0.4143256692366521,-0.4132398709418154,2.6456515076809985,1.010937754620043,
13,,-0.5793050516821725,-0.16994399376027314,-0.4118328945134332,2.6804636589305573,0.5674004337042917,-0.17848504741974025
14,0.5391421884232425,,-0.9620735359438692,-0.5199367457432293,0.8236068543601012,1.3709320967093366,
15,,-0.7286175570502852,0.3179635792401883,-1.1628765794718672,1.0809739388142077,-0.3420827773174985,-0.31105208742180823
16,0.41530649225499316,,-0.8983674777325552,-0.6667511529520269,1.099229746574954,-0.5029519384016646,
17,,-0.5542866892316171,-0.16935642078643917,-1.0553793211275169,1.3499064816621833,0.06676501908075838,0.7982964068130078
18,0.4701114448318675,,-0.6594270496264892,-1.1420116420704467,0.9238384938257487,-0.3106567914968864,
19,,-0.3509596663895487,-0.47456617973573045,-1.020727204379666,1.1163543678299526,-0.6328084466962511,-0.23143581170483318
20,0.5267821757144621,,-0.47828761271372533,-0.9109141889050706,1.210925889101883,-0.5286280825659588,
21,,-0.2538572935604781,-0.6169622554203813,-0.8126833628725356,1.3422336532394057,-0.4494088250342183,0.32146334264881243
22,0.6169763451374217,,-0.542630473154851,-0.726345997610691,0.7591078756663633,-0.2987809604678341,
23,,-0.0942193045507478,-0.5525582596831525,-0.7316970680733708,1.0615777764150933,-0.7142117990178287,-0.02181946263572832
24,0.6194760091378254,,-0.2648716781275596,-0.6161980745500447,1.3229286162762723,-0.5657442405808716,
25,,0.4334882073317482,-0.4646281202845851,-0.550423362477992,1.6054956028526806,-0.34048602757902763,0.3548754884844276
26,0.5912246325986119,,-0.265443701720755,-0.8261754519615023,1.8201513053125362,-0.009677711358158675,
27,,0.40418074312948143,-0.6541657446718258,-0.3593826323567839,1.8711610612681469,0.21573645930212432,-0.19685910685869545
28,0.5292937860495869,,-0.03820843649616228,-0.3268873348566781,2.066003493190572,0.33273576311523556,
29,,0.38130952249013095,-0.2877857851945128,-0.21770171653275472,2.231958833216067,0.6535555819497118,-0.5049822224239613
30,0.5937661011815019,,-0.10957372696305967,-0.5295024678646714,2.4033066169704704,0.169329121753921,
31,,0.21170669242888662,-0.2526279043063059,-0.6596339301701938,2.4489971780303024,0.6994866164782173,-0.7269162257553863
32,0.32488586866229635,,-0.4293314348142815,-0.6126889461772235,2.4418298515180092,0.840416004280905,
33,,0.18352784172831033,-0.4008105453173429,-0.5867461135301768,2.4583887429590106,0.18931645262134655,-0.1536930330444623
34,0.46292027534002306,,1.0886748307723992,-0.4321866693509683,2.4739706045612775,-2.101227490494797,
35,,-0.1724650802210369,-0.9239155657601396,-0.8456375003623687,2.536351751538302,0.2639569511356457,1.0550858334870723
36,0.5487601138898996,,-0.38738113060345625,-0.755623741302725,2.4377650457734212,0.7673287292046167,
37,,-0.10825450575004979,-0.8648392676625407,-0.7918194266339438,2.2970521637067005,0.8935114351743869,-0.7061230495373472
38,0.5820483686027252,,0.19917143642073182,-0.6967178503478447,2.5512174750988876,0.7861433070269881,
39,,-0.1863576710967722,-0.6462071734576909,-0.6222251968517228,2.5323953153349383,0.9132446999034091,0.043231948069604856
40,0.5758309647600116,,-0.23049421225939026,-0.5764589090966128,2.428341270430182,0.9259858828864276,
