"X01" "X02" "X03" "X04" "X05" "X06" "X07" "X08" "X09" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20" "X21" "X22" "X23" "X24" "X25" "X26" "X27" "X28" "X29" "X30" "X31" "X32" "X33" "X34" "X35"
0.323457985246641 -0.172420963413817 0.316774392550542 0.784748128014048 0.10573410327095 -0.171996079236922 0.22729236833822 0.70592154083166 -0.438236647664147 -1.3935135209469 0.184114773011152 -0.20946527988532 0.0879802724535854 -0.416813754534426 0.968927960638819 0.494987691818663 -1.26934058336465 1.12320514369007 0.264006078574338 -0.60921567560587 0.183274093227973 1.68386150342479 0.652196211774481 -1.62610318681754 0.670758031152008 0.068519494561786 0.205486306460256 -0.661827636346249 2.56234776255099 1.30879966186728 -1.34055756496004 0.34363124387183 0.377006037919218 -0.028390376294963 0.468749019870833
0.70592154083166 -0.438236647664147 -1.3935135209469 0.184114773011152 -0.20946527988532 0.0879802724535854 -0.416813754534426 0.968927960638819 0.494987691818663 -1.26934058336465 1.12320514369007 0.264006078574338 -0.60921567560587 0.183274093227973 1.68386150342479 0.652196211774481 -1.62610318681754 0.670758031152008 0.068519494561786 0.205486306460256 -0.661827636346249 2.56234776255099 1.30879966186728 -1.34055756496004 0.34363124387183 0.377006037919218 -0.028390376294963 0.468749019870833 3.48704315312195 1.10761652287547 -0.956359251980445 0.151417901232838 0.171644988800821 0.185298847624333 -0.78537662914194
0.968927960638819 0.494987691818663 -1.26934058336465 1.12320514369007 0.264006078574338 -0.60921567560587 0.183274093227973 1.68386150342479 0.652196211774481 -1.62610318681754 0.670758031152008 0.068519494561786 0.205486306460256 -0.661827636346249 2.56234776255099 1.30879966186728 -1.34055756496004 0.34363124387183 0.377006037919218 -0.028390376294963 0.468749019870833 3.48704315312195 1.10761652287547 -0.956359251980445 0.151417901232838 0.171644988800821 0.185298847624333 -0.78537662914194 4.1079388274435 0.951723048841834 -0.589059351704272 0.0775707745273213 0.257399066324167 0.454674722658591 0.587075012339153
1.68386150342479 0.652196211774481 -1.62610318681754 0.670758031152008 0.068519494561786 0.205486306460256 -0.661827636346249 2.56234776255099 1.30879966186728 -1.34055756496004 0.34363124387183 0.377006037919218 -0.028390376294963 0.468749019870833 3.48704315312195 1.10761652287547 -0.956359251980445 0.151417901232838 0.171644988800821 0.185298847624333 -0.78537662914194 4.1079388274435 0.951723048841834 -0.589059351704272 0.0775707745273213 0.257399066324167 0.454674722658591 0.587075012339153 5.03243575488967 0.397310502806106 -0.33765605213745 0.218851408066904 0.216928474852074 -0.064925029059071 -0.732381744206284
2.56234776255099 1.30879966186728 -1.34055756496004 0.34363124387183 0.377006037919218 -0.028390376294963 0.468749019870833 3.48704315312195 1.10761652287547 -0.956359251980445 0.151417901232838 0.171644988800821 0.185298847624333 -0.78537662914194 4.1079388274435 0.951723048841834 -0.589059351704272 0.0775707745273213 0.257399066324167 0.454674722658591 0.587075012339153 5.03243575488967 0.397310502806106 -0.33765605213745 0.218851408066904 0.216928474852074 -0.064925029059071 -0.732381744206284 5.27603160765338 0.127275965202235 -0.368259978178591 0.192252052155196 0.211281311391356 0.186652320891851 0.522290923818146
3.48704315312195 1.10761652287547 -0.956359251980445 0.151417901232838 0.171644988800821 0.185298847624333 -0.78537662914194 4.1079388274435 0.951723048841834 -0.589059351704272 0.0775707745273213 0.257399066324167 0.454674722658591 0.587075012339153 5.03243575488967 0.397310502806106 -0.33765605213745 0.218851408066904 0.216928474852074 -0.064925029059071 -0.732381744206284 5.27603160765338 0.127275965202235 -0.368259978178591 0.192252052155196 0.211281311391356 0.186652320891851 0.522290923818146 5.07008747142691 -0.0128234810320444 0.0294219268014845 0.0985249008013417 0.195241163500062 0.03742027090968 -0.706784301212047
4.1079388274435 0.951723048841834 -0.589059351704272 0.0775707745273213 0.257399066324167 0.454674722658591 0.587075012339153 5.03243575488967 0.397310502806106 -0.33765605213745 0.218851408066904 0.216928474852074 -0.064925029059071 -0.732381744206284 5.27603160765338 0.127275965202235 -0.368259978178591 0.192252052155196 0.211281311391356 0.186652320891851 0.522290923818146 5.07008747142691 -0.0128234810320444 0.0294219268014845 0.0985249008013417 0.195241163500062 0.03742027090968 -0.706784301212047 4.96101985061633 -0.299403283418419 -0.0847529872421476 -0.028252201034048 0.202799459931478 0.06837962844836 0.492915617969736
5.03243575488967 0.397310502806106 -0.33765605213745 0.218851408066904 0.216928474852074 -0.064925029059071 -0.732381744206284 5.27603160765338 0.127275965202235 -0.368259978178591 0.192252052155196 0.211281311391356 0.186652320891851 0.522290923818146 5.07008747142691 -0.0128234810320444 0.0294219268014845 0.0985249008013417 0.195241163500062 0.03742027090968 -0.706784301212047 4.96101985061633 -0.299403283418419 -0.0847529872421476 -0.028252201034048 0.202799459931478 0.06837962844836 0.492915617969736 4.92157470239768 -0.223516669226804 -0.191466858564663 -0.0796684683945446 0.235438516276343 -0.132590551298587 -0.502215128506437
5.27603160765338 0.127275965202235 -0.368259978178591 0.192252052155196 0.211281311391356 0.186652320891851 0.522290923818146 5.07008747142691 -0.0128234810320444 0.0294219268014845 0.0985249008013417 0.195241163500062 0.03742027090968 -0.706784301212047 4.96101985061633 -0.299403283418419 -0.0847529872421476 -0.028252201034048 0.202799459931478 0.06837962844836 0.492915617969736 4.92157470239768 -0.223516669226804 -0.191466858564663 -0.0796684683945446 0.235438516276343 -0.132590551298587 -0.502215128506437 4.70717143425358 -0.994957744902552 -0.0955612588254306 -0.0550659548029697 0.23852226989569 0.384512268135214 0.308241544677201
5.07008747142691 -0.0128234810320444 0.0294219268014845 0.0985249008013417 0.195241163500062 0.03742027090968 -0.706784301212047 4.96101985061633 -0.299403283418419 -0.0847529872421476 -0.028252201034048 0.202799459931478 0.06837962844836 0.492915617969736 4.92157470239768 -0.223516669226804 -0.191466858564663 -0.0796684683945446 0.235438516276343 -0.132590551298587 -0.502215128506437 4.70717143425358 -0.994957744902552 -0.0955612588254306 -0.0550659548029697 0.23852226989569 0.384512268135214 0.308241544677201 4.49261544295856 0.203082318338449 0.296407774411377 -0.0470731258584801 0.278120079941271 -0.0184361196685128 -0.265501002472079
