,V2,V3,V4
0,-0.27570129663495113,-0.07072519124708962,-0.5464549767867551
1,-0.18385971412682506,-0.23405713985201107,0.30777747227324703
2,0.20339162791418158,1.3144509225542327,-0.1587043760216805
3,0.22377897228637075,0.643936762886362,-0.48403031286133064
4,0.24880471588770744,0.3273837513030818,-0.07917434678015899
5,0.24483471471449794,0.42529121263702774,-0.12091016036067352
6,0.22646956237808155,0.2112678602648629,-0.050461338929213964
7,0.2230223231524636,0.044406646431333366,0.028146343944807767
8,0.2522382906627032,-0.6285725012743837,0.16653238558532427
9,0.6149500948152018,-0.2382288378582897,0.590919465326275
10,0.5784440592241644,0.7403451600890238,0.22727904965370038
11,0.6275382970633538,0.3338313851068118,-0.27308050431988384
12,0.6404173711643901,0.5659774909798844,0.35508910450011083
13,0.636128819774164,0.2493034186916249,-0.11627809465351818
14,0.39264092731156036,0.064159015728224,-0.5970773212878613
15,0.5443457398061171,-0.2934117833273956,0.6193966067871798
16,0.5129687307203646,-0.08317642133742895,0.2091325664544044
17,0.5134868137010921,1.0459900795532773e-05,0.6824543792369011
18,0.528712429905255,0.03291790668493286,-0.5657182558658976
19,0.6239733507677777,0.06665721225313817,0.7387979601944897
20,0.6319861821979299,0.0809555568541978,-0.13333021939920622
21,0.615206331283593,-0.004284022530939874,0.6437854897509141
22,0.5823826697154864,-0.35612047784446765,-0.025862160563617655
23,0.5596647200584528,-0.16161166264414922,-0.09047966352774117
24,0.5711140784913278,-0.049145215992219056,0.6108859234101598
25,0.5512381020708248,-0.08637877849653224,0.05988834604686636
26,0.7386083346084342,-0.1729206402176468,0.43946329881200175
27,1.1240962078518288,-0.1857836570964329,0.3456206594068844
28,1.083621630182396,-0.07985950549735087,0.577623368745843
29,0.9110092300195456,-0.03975575096603165,0.2511643910684578
30,1.4424940452793344,-0.14232628751941107,0.44664999761678414
31,2.38110622447849,-0.3552316284888246,0.5684996401474406
32,2.247230534020649,-0.1935458027948776,0.6796616935485967
33,2.32096620551096,-0.13340885713360107,0.40235312522709654
34,1.4652211036100296,0.010002362199292139,0.5890783333132668
35,1.5452524789369961,-0.5517765233756283,0.31696612496268334
36,1.4084779570111041,-0.2903137351643269,0.9122990988492659
37,1.9753602032835336,-0.09940797422812744,0.4807463851228614
38,0.4303526918789269,-0.0023722260978992424,0.5142169386675001
39,0.46200968250761876,0.10063133483872645,-0.039928444389113533
40,0.5039824578488192,0.10793692731883209,0.33177954105558427
41,0.5763585513961256,0.0918947572546221,0.042402875885471814
42,0.5674680568157701,-0.019679396641101493,1.1557069287277295
43,0.5888215122851689,0.11162375765022856,-0.14377619803990022
44,0.5852150702666268,0.15075439688849354,0.3856252367374843
45,0.577040054135211,0.1419610256444629,0.010846002947524636
46,0.7413432387045771,0.07993201679682799,-0.48474734106078465
47,0.8123101759294583,0.2034951837373008,0.8139805644598124
48,0.8345323789809469,0.2076963490966287,-0.21021562484280254
49,0.8716129302108283,-0.09492630870137486,0.5138377720437889
50,0.8177725991954033,-0.007275118359397053,-0.009531984860395637
51,0.7892533496328976,-0.4186641492145904,0.8621783514675785
52,0.7638777038554512,-0.8265736354836932,0.4198266276688094
53,0.8157566483504488,-0.42974638414919236,0.7982352635541481
54,0.5776647667043063,-0.2049542113543952,0.29851412615595957
55,0.7164150948136582,-0.07151783293986229,0.36621932487546577
56,-2.0394836719523823,0.04671432713726848,0.3308644411858292
57,-1.844222986288259,0.08696886681611113,-1.0422887516767279
58,-2.0551136624357786,0.19374559701866004,-0.09801096423704485
59,-1.8120992603558952,0.16676289701952812,-0.8719237503466755
60,-1.6913336746214682,-0.8226347920047854,-0.5498951660086254
61,-1.7370048880623132,0.6920762009063214,0.2066190791223184
62,-1.6047031861256524,0.39357876381373547,-1.9480533385758758
63,-1.238567292726984,0.2991593719881073,0.38327611106313636
64,-1.143762063162013,0.09858285296023832,-1.1978766455598926
65,-1.054625182740335,-0.039295575045115716,0.11002430801160293
66,-1.3422199698826933,-0.012436230798870847,-0.6806386186820014
67,-1.5002502497204497,-0.0019838776852352134,-0.3221131825107365
68,-1.3359339940664783,-0.39351917958929183,-1.4167973151910398
69,-0.00802379472853798,-0.25366361176182695,0.5516177415128819
70,0.00825089702820897,-0.1542244813468487,-0.20211403265974914
71,0.13532207003099966,0.21983784668423922,0.2678837777050446
72,0.11115150525435956,0.006268221919392077,-0.23195145930464253
73,0.34395794957775583,-0.08496603468327395,0.29061374888180347
74,0.3527585181929466,-0.3181011535520405,0.0011627541767289251
75,0.3490270648995374,0.631934747549415,0.44445311159860706
76,-0.3528065110649319,0.25407856657556,-0.47474476251005315
77,-0.3147408315322158,0.18518151024771767,-1.3026879602643109
78,-0.2724751417952707,0.054374558284751476,0.5114240046286647
79,0.0044374828475796935,-0.1941344384887,-0.5941279755126944
80,-0.16407378802206793,0.9439288041792103,0.5905212543334853
81,-0.05497247310839143,0.4606668335151505,-1.2063216234761909
82,-0.048032147315034975,0.4025489431291921,0.4475484291586566
83,-0.029449810972072797,0.14114414516772775,-0.7197305535255344
84,-0.10977129042627164,0.04211594526194601,0.2888094534611637
85,-0.6247135931821527,0.25661039122592477,-0.32754132885215753
86,-0.3929860721812093,0.11362616272787475,-0.43062957870356583
87,0.3036409070613459,0.11959488426237547,-0.08233670305356353
88,0.28388523920229725,0.08174838842022791,0.3070894655955339
